42.196 0.224647 -0.01208 0.913183 179.900391 265.819641 30. -0.685794 
43.245 0.216516 8.3e-05 1.060743 196.831543 265.401581 30. -0.632262 
44.295 0.175669 -0.004018 1.193974 213.335373 262.675201 30. -0.572908 
45.345 0.181256 -0.007766 1.325143 229.46434 257.640198 30. -0.521558 
46.395 0.205236 0.001434 1.463189 244.844879 250.349167 30. -0.481335 
47.446 0.201607 0.008441 1.644634 262.233246 238.452637 30. -0.428473 
48.495 0.190113 0.003805 1.788239 274.618835 226.740082 30. -0.384299 
49.545 0.198336 0.003812 1.924065 285.291077 213.328033 30. -0.3488 
50.595 0.211694 0.011253 2.06536 293.974457 198.523102 30. -0.319084 
51.645 0.200588 0.012757 2.208586 300.438782 182.760986 30. -0.286736 
52.696 0.190917 0.010427 2.382776 305.264618 162.351196 30. -0.24702 
53.745 0.203525 0.00625 2.523716 306.545349 144.725922 30. -0.222421 
54.795 0.24995 0.016978 2.671274 305.379333 128.011826 30. -0.199746 
55.845 0.23443 0.028505 2.820743 301.763397 111.077362 30. -0.173136 
56.894 0.171093 0.016194 2.958104 295.951691 95.234001 30. -0.144758 
57.945 0.192261 0.009358 3.126944 285.533478 76.588364 30. -0.126658 
58.995 0.227101 0.02307 3.270962 274.923615 63.154747 30. -0.116934 
60.045 0.198906 0.026063 3.410177 262.750702 51.536068 30. -0.094935 
61.094 0.177721 0.016021 3.553558 248.417007 41.305832 30. -0.070923 
62.145 0.211231 0.020087 3.696493 232.952896 33.347084 30. -0.059741 
63.195 0.203213 0.028154 3.8749 212.392441 26.666971 30. -0.048523 
64.246 0.190415 0.022653 4.023347 195.004623 24.000723 30. -0.032077 
65.295 0.192643 0.020263 4.155537 178.101151 23.837036 30. -0.019601 
66.345 0.206482 0.027595 4.300569 160.923996 26.112383 30. -0.012573 
67.395 -0.000809 0.027411 4.451074 144.219299 30.824656 30. -0.002483 
68.445 0.124371 -0.151248 4.747816 133.353271 48.627293 21.72826 -3.245839 
69.495 0.074964 -0.139795 4.780366 121.509315 49.575768 19.268196 -3.077893 
70.545 0.011679 -0.148468 4.787816 109.701248 50.521366 16.915676 -3.123987 
71.594 -0.016719 -0.151939 4.787666 97.325531 51.512424 14.45032 -3.136567 
72.645 0.012425 -0.150992 4.78814 84.484047 52.540779 11.862331 -3.081808 
73.696 0.029142 -0.146982 4.801328 68.390961 53.829525 7.992792 -3.058282 
74.745 -0.006749 -0.147849 4.802093 55.332123 54.875286 5.356419 -3.043236 
75.795 -0.023688 0.003989 4.794552 42.233505 55.924232 5.356419 -2.940088 
76.845 0.000783 0.003778 4.794527 29.764633 56.922752 5.356419 -2.940088 
77.895 0.013278 0.002483 4.792881 18.50676 57.824291 5.356419 -2.940088 
78.946 -4.3e-05 0.003953 4.801204 6.046616 58.822109 5.356419 -2.940088 
79.994 -0.018805 0.000275 4.797895 -3.969238 59.624184 5.356419 -2.940088 
81.045 -0.610865 0.001505 4.7881 -9.141144 60.038357 5.356419 -2.940088 
82.095 -0.610865 0.001505 4.7881 -9.141144 60.038357 5.356419 -2.940088 
83.144 -0.610865 0.001505 4.7881 -9.141144 60.038357 5.356419 -2.940088 
84.195 -0.610865 0.001505 4.7881 -9.141144 60.038357 5.356419 -2.940088 
85.245 -0.610865 0.001505 4.7881 -9.141144 60.038357 5.356419 -2.940088 
86.295 -0.610865 0.001505 4.7881 -9.141144 60.038357 5.356419 -2.940088 
87.345 -0.610865 0.001505 4.7881 -9.141144 60.038357 5.356419 -2.940088 
88.395 -0.610865 0.001505 4.7881 -9.141144 60.038357 5.356419 -2.940088 
89.445 -0.610865 0.001505 4.7881 -9.141144 60.038357 5.356419 -2.940088 
90.495 -0.610865 0.001505 4.7881 -9.141144 60.038357 5.356419 -2.940088 
91.545 -0.610865 0.001505 4.7881 -9.141144 60.038357 5.356419 -2.940088 
92.595 -0.610865 0.001505 4.7881 -9.141144 60.038357 5.356419 -2.940088 
93.644 -0.610865 0.001505 4.7881 -9.141144 60.038357 5.356419 -2.940088 
94.695 -0.610865 0.001505 4.7881 -9.141144 60.038357 5.356419 -2.940088 
95.745 -0.610865 0.001505 4.7881 -9.141144 60.038357 5.356419 -2.940088 
96.795 -0.610865 0.001505 4.7881 -9.141144 60.038357 5.356419 -2.940088 
97.844 -0.610865 0.001505 4.7881 -9.141144 60.038357 5.356419 -2.940088 
98.895 -0.610865 0.001505 4.7881 -9.141144 60.038357 5.356419 -2.940088 
99.945 -0.610865 0.001505 4.7881 -9.141144 60.038357 5.356419 -2.940088 
100.995 -0.610865 0.001505 4.7881 -9.141144 60.038357 5.356419 -2.940088 
102.045 -0.610865 0.001505 4.7881 -9.141144 60.038357 5.356419 -2.940088 
103.095 -0.610865 0.001505 4.7881 -9.141144 60.038357 5.356419 -2.940088 
104.144 -0.610865 0.001505 4.7881 -9.141144 60.038357 5.356419 -2.940088 
105.195 -0.610865 0.001505 4.7881 -9.141144 60.038357 5.356419 -2.940088 
106.244 -0.610865 0.001505 4.7881 -9.141144 60.038357 5.356419 -2.940088 
107.299 -0.610865 0.001505 4.7881 -9.141144 60.038357 5.356419 -2.940088 
108.345 -0.610865 0.001505 4.7881 -9.141144 60.038357 5.356419 -2.940088 
109.395 -0.610865 0.001505 4.7881 -9.141144 60.038357 5.356419 -2.940088 
110.446 -0.610865 0.001505 4.7881 -9.141144 60.038357 5.356419 -2.940088 
111.495 -0.610865 0.001505 4.7881 -9.141144 60.038357 5.356419 -2.940088 
112.545 -0.610865 0.001505 4.7881 -9.141144 60.038357 5.356419 -2.940088 
113.595 -0.610865 0.001505 4.7881 -9.141144 60.038357 5.356419 -2.940088 
114.645 -0.610865 0.001505 4.7881 -9.141144 60.038357 5.356419 -2.940088 
115.695 -0.610865 0.001505 4.7881 -9.141144 60.038357 5.356419 -2.940088 
116.745 -0.610865 0.001505 4.7881 -9.141144 60.038357 5.356419 -2.940088 
117.794 -0.610865 0.001505 4.7881 -9.141144 60.038357 5.356419 -2.940088 
118.845 -0.610865 0.001505 4.7881 -9.141144 60.038357 5.356419 -2.940088 
119.895 -0.610865 0.001505 4.7881 -9.141144 60.038357 5.356419 -2.940088 
120.945 -0.610865 0.001505 4.7881 -9.141144 60.038357 5.356419 -2.940088 
121.994 -0.610865 0.001505 4.7881 -9.141144 60.038357 5.356419 -2.940088 
123.045 -0.610865 0.001505 4.7881 -9.141144 60.038357 5.356419 -2.940088 
124.094 -0.610865 0.001505 4.7881 -9.141144 60.038357 5.356419 -2.940088 
125.145 -0.610865 0.001505 4.7881 -9.141144 60.038357 5.356419 -2.940088 
126.195 -0.610865 0.001505 4.7881 -9.141144 60.038357 5.356419 -2.940088 
127.245 -0.610865 0.001505 4.7881 -9.141144 60.038357 5.356419 -2.940088 
128.295 -0.610865 0.001505 4.7881 -9.141144 60.038357 5.356419 -2.940088 
129.347 -0.610865 0.001505 4.7881 -9.141144 60.038357 5.356419 -2.940088 
130.395 -0.610865 0.001505 4.7881 -9.141144 60.038357 5.356419 -2.940088 
131.446 -0.610865 0.001505 4.7881 -9.141144 60.038357 5.356419 -2.940088 
132.495 -0.610865 0.001505 4.7881 -9.141144 60.038357 5.356419 -2.940088 
133.544 -0.610865 0.001505 4.7881 -9.141144 60.038357 5.356419 -2.940088 
134.594 -0.610865 0.001505 4.7881 -9.141144 60.038357 5.356419 -2.940088 
135.644 -0.610865 0.001505 4.7881 -9.141144 60.038357 5.356419 -2.940088 
136.696 -0.610865 0.001505 4.7881 -9.141144 60.038357 5.356419 -2.940088 
137.745 -0.610865 0.001505 4.7881 -9.141144 60.038357 5.356419 -2.940088 
138.795 -0.610865 0.001505 4.7881 -9.141144 60.038357 5.356419 -2.940088 
139.845 -0.610865 0.001505 4.7881 -9.141144 60.038357 5.356419 -2.940088 
140.895 -0.610865 0.001505 4.7881 -9.141144 60.038357 5.356419 -2.940088 
141.945 -0.610865 0.001505 4.7881 -9.141144 60.038357 5.356419 -2.940088 
142.995 -0.610865 0.001505 4.7881 -9.141144 60.038357 5.356419 -2.940088 
144.045 -0.610865 0.001505 4.7881 -9.141144 60.038357 5.356419 -2.940088 
145.095 -0.610865 0.001505 4.7881 -9.141144 60.038357 5.356419 -2.940088 
146.144 -0.610865 0.001505 4.7881 -9.141144 60.038357 5.356419 -2.940088 
147.195 -0.610865 0.001505 4.7881 -9.141144 60.038357 5.356419 -2.940088 
148.245 -0.610865 0.001505 4.7881 -9.141144 60.038357 5.356419 -2.940088 
149.295 -0.610865 0.001505 4.7881 -9.141144 60.038357 5.356419 -2.940088 
150.345 -0.610865 0.001505 4.7881 -9.141144 60.038357 5.356419 -2.940088 
151.394 -0.610865 0.001505 4.7881 -9.141144 60.038357 5.356419 -2.940088 
152.446 -0.610865 0.001505 4.7881 -9.141144 60.038357 5.356419 -2.940088 
153.495 -0.610865 0.001505 4.7881 -9.141144 60.038357 5.356419 -2.940088 
154.545 -0.610865 0.001505 4.7881 -9.141144 60.038357 5.356419 -2.940088 
155.594 -0.610865 0.001505 4.7881 -9.141144 60.038357 5.356419 -2.940088 
156.645 -0.610865 0.001505 4.7881 -9.141144 60.038357 5.356419 -2.940088 
157.696 -0.610865 0.001505 4.7881 -9.141144 60.038357 5.356419 -2.940088 
158.745 -0.610865 0.001505 4.7881 -9.141144 60.038357 5.356419 -2.940088 
159.795 -0.610865 0.001505 4.7881 -9.141144 60.038357 5.356419 -2.940088 
160.845 -0.610865 0.001505 4.7881 -9.141144 60.038357 5.356419 -2.940088 
161.895 -0.610865 0.001505 4.7881 -9.141144 60.038357 5.356419 -2.940088 
162.946 -0.610865 0.001505 4.7881 -9.141144 60.038357 5.356419 -2.940088 
163.994 -0.610865 0.001505 4.7881 -9.141144 60.038357 5.356419 -2.940088 
165.044 -0.610865 0.001505 4.7881 -9.141144 60.038357 5.356419 -2.940088 
166.095 -0.610865 0.001505 4.7881 -9.141144 60.038357 5.356419 -2.940088 
167.145 -0.610865 0.001505 4.7881 -9.141144 60.038357 5.356419 -2.940088 
168.196 -0.610865 0.001505 4.7881 -9.141144 60.038357 5.356419 -2.940088 
169.245 -0.610865 0.001505 4.7881 -9.141144 60.038357 5.356419 -2.940088 
170.295 -0.610865 0.001505 4.7881 -9.141144 60.038357 5.356419 -2.940088 
171.345 -0.610865 0.001505 4.7881 -9.141144 60.038357 5.356419 -2.940088 
172.398 -0.610865 0.001505 4.7881 -9.141144 60.038357 5.356419 -2.940088 
173.446 -0.610865 0.001505 4.7881 -9.141144 60.038357 5.356419 -2.940088 
174.495 -0.610865 0.001505 4.7881 -9.141144 60.038357 5.356419 -2.940088 
175.544 -0.610865 0.001505 4.7881 -9.141144 60.038357 5.356419 -2.940088 
176.595 -0.610865 0.001505 4.7881 -9.141144 60.038357 5.356419 -2.940088 
177.645 -0.610865 0.001505 4.7881 -9.141144 60.038357 5.356419 -2.940088 
178.696 -0.610865 0.001505 4.7881 -9.141144 60.038357 5.356419 -2.940088 
179.745 -0.610865 0.001505 4.7881 -9.141144 60.038357 5.356419 -2.940088 
180.795 -0.610865 0.001505 4.7881 -9.141144 60.038357 5.356419 -2.940088 
181.845 -0.610865 0.001505 4.7881 -9.141144 60.038357 5.356419 -2.940088 
182.895 -0.610865 0.001505 4.7881 -9.141144 60.038357 5.356419 -2.940088 
183.945 -0.610865 0.001505 4.7881 -9.141144 60.038357 5.356419 -2.940088 
184.995 -0.610865 0.001505 4.7881 -9.141144 60.038357 5.356419 -2.940088 
186.045 -0.610865 0.001505 4.7881 -9.141144 60.038357 5.356419 -2.940088 
187.094 -0.610865 0.001505 4.7881 -9.141144 60.038357 5.356419 -2.940088 
188.145 -0.610865 0.001505 4.7881 -9.141144 60.038357 5.356419 -2.940088 
189.196 -0.610865 0.001505 4.7881 -9.141144 60.038357 5.356419 -2.940088 
190.244 -0.610865 0.001505 4.7881 -9.141144 60.038357 5.356419 -2.940088 
191.295 -0.610865 0.001505 4.7881 -9.141144 60.038357 5.356419 -2.940088 
192.344 -0.610865 0.001505 4.7881 -9.141144 60.038357 5.356419 -2.940088 
193.395 -0.610865 0.001505 4.7881 -9.141144 60.038357 5.356419 -2.940088 
194.446 -0.610865 0.001505 4.7881 -9.141144 60.038357 5.356419 -2.940088 
195.495 -0.610865 0.001505 4.7881 -9.141144 60.038357 5.356419 -2.940088 
196.545 -0.610865 0.001505 4.7881 -9.141144 60.038357 5.356419 -2.940088 
197.595 -0.610865 0.001505 4.7881 -9.141144 60.038357 5.356419 -2.940088 
198.644 -0.610865 0.001505 4.7881 -9.141144 60.038357 5.356419 -2.940088 
199.696 -0.610865 0.001505 4.7881 -9.141144 60.038357 5.356419 -2.940088 
200.744 -0.610865 0.001505 4.7881 -9.141144 60.038357 5.356419 -2.940088 
201.795 -0.610865 0.001505 4.7881 -9.141144 60.038357 5.356419 -2.940088 
202.845 -0.610865 0.001505 4.7881 -9.141144 60.038357 5.356419 -2.940088 
203.894 -0.610865 0.001505 4.7881 -9.141144 60.038357 5.356419 -2.940088 
204.945 -0.610865 0.001505 4.7881 -9.141144 60.038357 5.356419 -2.940088 
205.995 -0.610865 0.001505 4.7881 -9.141144 60.038357 5.356419 -2.940088 
207.044 -0.610865 0.001505 4.7881 -9.141144 60.038357 5.356419 -2.940088 
208.095 -0.610865 0.001505 4.7881 -9.141144 60.038357 5.356419 -2.940088 
209.145 -0.610865 0.001505 4.7881 -9.141144 60.038357 5.356419 -2.940088 
210.196 -0.610865 0.001505 4.7881 -9.141144 60.038357 5.356419 -2.940088 
211.245 -0.610865 0.001505 4.7881 -9.141144 60.038357 5.356419 -2.940088 
212.295 -0.610865 0.001505 4.7881 -9.141144 60.038357 5.356419 -2.940088 
213.344 -0.610865 0.001505 4.7881 -9.141144 60.038357 5.356419 -2.940088 
214.395 -0.610865 0.001505 4.7881 -9.141144 60.038357 5.356419 -2.940088 
215.446 -0.610865 0.001505 4.7881 -9.141144 60.038357 5.356419 -2.940088 
216.495 -0.610865 0.001505 4.7881 -9.141144 60.038357 5.356419 -2.940088 
217.544 -0.610865 0.001505 4.7881 -9.141144 60.038357 5.356419 -2.940088 
218.595 -0.610865 0.001505 4.7881 -9.141144 60.038357 5.356419 -2.940088 
219.645 -0.610865 0.001505 4.7881 -9.141144 60.038357 5.356419 -2.940088 
220.696 -0.610865 0.001505 4.7881 -9.141144 60.038357 5.356419 -2.940088 
221.745 -0.610865 0.001505 4.7881 -9.141144 60.038357 5.356419 -2.940088 
222.795 -0.610865 0.001505 4.7881 -9.141144 60.038357 5.356419 -2.940088 
223.844 -0.610865 0.001505 4.7881 -9.141144 60.038357 5.356419 -2.940088 
224.895 -0.610865 0.001505 4.7881 -9.141144 60.038357 5.356419 -2.940088 
225.945 -0.610865 0.001505 4.7881 -9.141144 60.038357 5.356419 -2.940088 
226.994 -0.610865 0.001505 4.7881 -9.141144 60.038357 5.356419 -2.940088 
228.044 -0.610865 0.001505 4.7881 -9.141144 60.038357 5.356419 -2.940088 
229.095 -0.610865 0.001505 4.7881 -9.141144 60.038357 5.356419 -2.940088 
230.145 -0.610865 0.001505 4.7881 -9.141144 60.038357 5.356419 -2.940088 
231.196 -0.610865 0.001505 4.7881 -9.141144 60.038357 5.356419 -2.940088 
232.244 -0.610865 0.001505 4.7881 -9.141144 60.038357 5.356419 -2.940088 
233.295 -0.610865 0.001505 4.7881 -9.141144 60.038357 5.356419 -2.940088 
234.344 -0.610865 0.001505 4.7881 -9.141144 60.038357 5.356419 -2.940088 
235.395 -0.610865 0.001505 4.7881 -9.141144 60.038357 5.356419 -2.940088 
236.445 -0.610865 0.001505 4.7881 -9.141144 60.038357 5.356419 -2.940088 
237.495 -0.610865 0.001505 4.7881 -9.141144 60.038357 5.356419 -2.940088 
238.545 -0.610865 0.001505 4.7881 -9.141144 60.038357 5.356419 -2.940088 
239.594 -0.610865 0.001505 4.7881 -9.141144 60.038357 5.356419 -2.940088 
240.645 -0.610865 0.001505 4.7881 -9.141144 60.038357 5.356419 -2.940088 
241.695 -0.610865 0.001505 4.7881 -9.141144 60.038357 5.356419 -2.940088 
242.745 -0.610865 0.001505 4.7881 -9.141144 60.038357 5.356419 -2.940088 
243.794 -0.610865 0.001505 4.7881 -9.141144 60.038357 5.356419 -2.940088 
244.845 -0.610865 0.001505 4.7881 -9.141144 60.038357 5.356419 -2.940088 
245.895 -0.610865 0.001505 4.7881 -9.141144 60.038357 5.356419 -2.940088 
246.946 -0.610865 0.001505 4.7881 -9.141144 60.038357 5.356419 -2.940088 
247.995 -0.610865 0.001505 4.7881 -9.141144 60.038357 5.356419 -2.940088 
249.044 -0.610865 0.001505 4.7881 -9.141144 60.038357 5.356419 -2.940088 
250.094 -0.610865 0.001505 4.7881 -9.141144 60.038357 5.356419 -2.940088 
251.145 -0.610865 0.001505 4.7881 -9.141144 60.038357 5.356419 -2.940088 
252.196 -0.610865 0.001505 4.7881 -9.141144 60.038357 5.356419 -2.940088 
253.244 -0.610865 0.001505 4.7881 -9.141144 60.038357 5.356419 -2.940088 
254.294 -0.610865 0.001505 4.7881 -9.141144 60.038357 5.356419 -2.940088 
255.345 -0.610865 0.001505 4.7881 -9.141144 60.038357 5.356419 -2.940088 
256.395 -0.610865 0.001505 4.7881 -9.141144 60.038357 5.356419 -2.940088 
257.445 -0.610865 0.001505 4.7881 -9.141144 60.038357 5.356419 -2.940088 
258.497 -0.610865 0.001505 4.7881 -9.141144 60.038357 5.356419 -2.940088 
259.545 -0.610865 0.001505 4.7881 -9.141144 60.038357 5.356419 -2.940088 
260.595 -0.610865 0.001505 4.7881 -9.141144 60.038357 5.356419 -2.940088 
261.644 -0.610865 0.001505 4.7881 -9.141144 60.038357 5.356419 -2.940088 
262.696 -0.610865 0.001505 4.7881 -9.141144 60.038357 5.356419 -2.940088 
263.744 -0.610865 0.001505 4.7881 -9.141144 60.038357 5.356419 -2.940088 
264.795 -0.610865 0.001505 4.7881 -9.141144 60.038357 5.356419 -2.940088 
265.844 -0.610865 0.001505 4.7881 -9.141144 60.038357 5.356419 -2.940088 
266.895 -0.610865 0.001505 4.7881 -9.141144 60.038357 5.356419 -2.940088 
267.945 -0.610865 0.001505 4.7881 -9.141144 60.038357 5.356419 -2.940088 
268.995 -0.610865 0.001505 4.7881 -9.141144 60.038357 5.356419 -2.940088 
270.044 -0.610865 0.001505 4.7881 -9.141144 60.038357 5.356419 -2.940088 
271.095 -0.610865 0.001505 4.7881 -9.141144 60.038357 5.356419 -2.940088 
272.144 -0.610865 0.001505 4.7881 -9.141144 60.038357 5.356419 -2.940088 
273.195 -0.610865 0.001505 4.7881 -9.141144 60.038357 5.356419 -2.940088 
274.244 -0.610865 0.001505 4.7881 -9.141144 60.038357 5.356419 -2.940088 
275.295 -0.610865 0.001505 4.7881 -9.141144 60.038357 5.356419 -2.940088 
276.344 -0.610865 0.001505 4.7881 -9.141144 60.038357 5.356419 -2.940088 
277.394 -0.610865 0.001505 4.7881 -9.141144 60.038357 5.356419 -2.940088 
278.445 -0.610865 0.001505 4.7881 -9.141144 60.038357 5.356419 -2.940088 
279.495 -0.610865 0.001505 4.7881 -9.141144 60.038357 5.356419 -2.940088 
280.544 -0.610865 0.001505 4.7881 -9.141144 60.038357 5.356419 -2.940088 
281.595 -0.610865 0.001505 4.7881 -9.141144 60.038357 5.356419 -2.940088 
282.644 -0.610865 0.001505 4.7881 -9.141144 60.038357 5.356419 -2.940088 
283.695 -0.610865 0.001505 4.7881 -9.141144 60.038357 5.356419 -2.940088 
284.745 -0.610865 0.001505 4.7881 -9.141144 60.038357 5.356419 -2.940088 
285.794 -0.610865 0.001505 4.7881 -9.141144 60.038357 5.356419 -2.940088 
286.845 -0.610865 0.001505 4.7881 -9.141144 60.038357 5.356419 -2.940088 
287.895 -0.610865 0.001505 4.7881 -9.141144 60.038357 5.356419 -2.940088 
288.946 -0.610865 0.001505 4.7881 -9.141144 60.038357 5.356419 -2.940088 
289.996 -0.610865 0.001505 4.7881 -9.141144 60.038357 5.356419 -2.940088 
291.045 -0.610865 0.001505 4.7881 -9.141144 60.038357 5.356419 -2.940088 
292.095 -0.610865 0.001505 4.7881 -9.141144 60.038357 5.356419 -2.940088 
293.145 -0.610865 0.001505 4.7881 -9.141144 60.038357 5.356419 -2.940088 
294.195 -0.610865 0.001505 4.7881 -9.141144 60.038357 5.356419 -2.940088 
295.245 -0.610865 0.001505 4.7881 -9.141144 60.038357 5.356419 -2.940088 
296.295 -0.610865 0.001505 4.7881 -9.141144 60.038357 5.356419 -2.940088 
297.345 -0.610865 0.001505 4.7881 -9.141144 60.038357 5.356419 -2.940088 
298.395 -0.610865 0.001505 4.7881 -9.141144 60.038357 5.356419 -2.940088 
299.445 -0.610865 0.001505 4.7881 -9.141144 60.038357 5.356419 -2.940088 
300.496 -0.610865 0.001505 4.7881 -9.141144 60.038357 5.356419 -2.940088 
301.544 -0.610865 0.001505 4.7881 -9.141144 60.038357 5.356419 -2.940088 
302.594 -0.610865 0.001505 4.7881 -9.141144 60.038357 5.356419 -2.940088 
303.644 -0.610865 0.001505 4.7881 -9.141144 60.038357 5.356419 -2.940088 
304.696 -0.610865 0.001505 4.7881 -9.141144 60.038357 5.356419 -2.940088 
305.744 -0.610865 0.001505 4.7881 -9.141144 60.038357 5.356419 -2.940088 
306.795 -0.610865 0.001505 4.7881 -9.141144 60.038357 5.356419 -2.940088 
307.845 -0.610865 0.001505 4.7881 -9.141144 60.038357 5.356419 -2.940088 
308.894 -0.610865 0.001505 4.7881 -9.141144 60.038357 5.356419 -2.940088 
309.946 -0.610865 0.001505 4.7881 -9.141144 60.038357 5.356419 -2.940088 
310.995 -0.610865 0.001505 4.7881 -9.141144 60.038357 5.356419 -2.940088 
312.045 -0.610865 0.001505 4.7881 -9.141144 60.038357 5.356419 -2.940088 
313.095 -0.610865 0.001505 4.7881 -9.141144 60.038357 5.356419 -2.940088 
314.145 -0.610865 0.001505 4.7881 -9.141144 60.038357 5.356419 -2.940088 
315.196 -0.610865 0.001505 4.7881 -9.141144 60.038357 5.356419 -2.940088 
316.245 -0.610865 0.001505 4.7881 -9.141144 60.038357 5.356419 -2.940088 
317.295 -0.610865 0.001505 4.7881 -9.141144 60.038357 5.356419 -2.940088 
318.345 -0.610865 0.001505 4.7881 -9.141144 60.038357 5.356419 -2.940088 
319.394 -0.610865 0.001505 4.7881 -9.141144 60.038357 5.356419 -2.940088 
320.446 -0.610865 0.001505 4.7881 -9.141144 60.038357 5.356419 -2.940088 
321.495 -0.610865 0.001505 4.7881 -9.141144 60.038357 5.356419 -2.940088 
322.545 -0.610865 0.001505 4.7881 -9.141144 60.038357 5.356419 -2.940088 
323.595 -0.610865 0.001505 4.7881 -9.141144 60.038357 5.356419 -2.940088 
324.645 -0.610865 0.001505 4.7881 -9.141144 60.038357 5.356419 -2.940088 
325.695 -0.610865 0.001505 4.7881 -9.141144 60.038357 5.356419 -2.940088 
326.745 -0.610865 0.001505 4.7881 -9.141144 60.038357 5.356419 -2.940088 
327.795 -0.610865 0.001505 4.7881 -9.141144 60.038357 5.356419 -2.940088 
328.845 -0.610865 0.001505 4.7881 -9.141144 60.038357 5.356419 -2.940088 
329.895 -0.610865 0.001505 4.7881 -9.141144 60.038357 5.356419 -2.940088 
330.945 -0.610865 0.001505 4.7881 -9.141144 60.038357 5.356419 -2.940088 
331.994 -0.610865 0.001505 4.7881 -9.141144 60.038357 5.356419 -2.940088 
333.045 -0.610865 0.001505 4.7881 -9.141144 60.038357 5.356419 -2.940088 
334.094 -0.610865 0.001505 4.7881 -9.141144 60.038357 5.356419 -2.940088 
335.145 -0.610865 0.001505 4.7881 -9.141144 60.038357 5.356419 -2.940088 
336.195 -0.610865 0.001505 4.7881 -9.141144 60.038357 5.356419 -2.940088 
337.245 -0.610865 0.001505 4.7881 -9.141144 60.038357 5.356419 -2.940088 
338.295 -0.610865 0.001505 4.7881 -9.141144 60.038357 5.356419 -2.940088 
339.345 -0.610865 0.001505 4.7881 -9.141144 60.038357 5.356419 -2.940088 
340.395 -0.610865 0.001505 4.7881 -9.141144 60.038357 5.356419 -2.940088 
341.445 -0.610865 0.001505 4.7881 -9.141144 60.038357 5.356419 -2.940088 
342.494 -0.610865 0.001505 4.7881 -9.141144 60.038357 5.356419 -2.940088 
343.544 -0.610865 0.001505 4.7881 -9.141144 60.038357 5.356419 -2.940088 
344.595 -0.610865 0.001505 4.7881 -9.141144 60.038357 5.356419 -2.940088 
345.646 -0.610865 0.001505 4.7881 -9.141144 60.038357 5.356419 -2.940088 
346.696 -0.610865 0.001505 4.7881 -9.141144 60.038357 5.356419 -2.940088 
347.745 -0.610865 0.001505 4.7881 -9.141144 60.038357 5.356419 -2.940088 
348.795 -0.610865 0.001505 4.7881 -9.141144 60.038357 5.356419 -2.940088 
349.845 -0.610865 0.001505 4.7881 -9.141144 60.038357 5.356419 -2.940088 
350.895 -0.610865 0.001505 4.7881 -9.141144 60.038357 5.356419 -2.940088 
