12.945 3 36030320 481379136 644 51419 1455 146 0 510095240 31 6 
13.195 3 36030636 481379264 675 51710 1457 127 0 510095480 31 7 
13.446 3 36030972 481379392 712 51987 1460 120 0 510095720 31 8 
13.695 3 36031312 481379488 752 52259 1463 122 0 510095960 31 9 
13.946 3 36031716 481379552 801 52589 1466 101 0 510096240 31 10 
14.196 3 36032064 481379584 841 52897 1466 113 0 510096480 31 11 
14.446 3 36032420 481379584 876 53237 1465 134 0 510096720 31 12 
14.696 3 36032768 481379584 906 53610 1461 139 0 510096960 31 13 
14.946 3 36033176 481379584 932 54074 1454 157 0 510097240 31 14 
15.195 3 36033520 481379552 949 54482 1448 149 0 510097480 31 1 
15.446 3 36033864 481379488 961 54883 1441 157 0 510097720 31 2 
15.695 3 36034208 481379488 970 55263 1435 140 0 510097960 31 3 
15.946 3 36034608 481379456 977 55665 1431 107 0 510098240 31 4 
16.196 3 36034944 481379360 984 55968 1429 75 0 510098480 31 5 
16.445 3 36035280 481379360 993 56232 1429 78 0 510098720 31 6 
16.696 3 36035620 481379264 1005 56460 1432 76 0 510098960 31 7 
16.946 3 36036012 481379200 1026 56687 1436 71 0 510099240 31 8 
17.195 3 36036348 481379104 1048 56859 1441 66 0 510099480 31 9 
17.445 3 36036680 481379008 1075 57022 1447 56 0 510099720 31 10 
17.696 3 36037056 481378816 1106 57216 1452 43 0 510100000 31 11 
17.946 3 36037380 481378688 1138 57400 1455 44 0 510100240 31 12 
18.195 3 36037692 481378560 1165 57609 1457 70 0 510100480 31 13 
18.446 3 36038000 481378400 1191 57847 1457 72 0 510100720 31 14 
18.696 3 36038292 481378208 1212 58113 1455 98 0 510100960 31 1 
18.945 3 36038636 481377952 1233 58449 1451 98 0 510101240 31 2 
19.196 3 36038920 481377760 1247 58749 1446 95 0 510101480 31 3 
19.446 3 36039200 481377536 1259 59046 1441 76 0 510101720 31 4 
19.696 3 36039520 481377312 1271 59376 1437 97 0 510102000 31 5 
19.945 3 36039792 481377088 1284 59636 1434 107 0 510102240 31 6 
20.196 3 36040056 481376896 1297 59872 1432 94 0 510102480 31 7 
20.446 3 36040312 481376640 1313 60081 1432 81 0 510102720 31 8 
20.696 3 36040564 481376384 1333 60267 1434 73 0 510102960 31 9 
20.945 3 36040844 481376096 1359 60460 1436 76 0 510103240 31 10 
21.196 3 36041072 481375840 1384 60613 1439 56 0 510103480 31 11 
21.444 3 36041292 481375616 1411 60764 1442 58 0 510103720 31 12 
21.697 3 36041492 481375264 1437 60921 1444 69 0 510103960 31 13 
21.945 3 36041720 481374944 1467 61120 1445 87 0 510104240 31 14 
22.197 3 36041896 481374688 1490 61307 1445 94 0 510104480 31 1 
22.446 3 36042064 481374400 1511 61510 1444 105 0 510104720 31 2 
22.698 3 36042220 481374112 1529 61725 1442 108 0 510104960 31 3 
22.945 3 36042392 481373664 1548 61982 1438 119 0 510105240 31 4 
23.197 3 36042532 481373344 1562 62201 1435 121 0 510105480 31 5 
23.445 3 36042664 481373056 1577 62410 1433 111 0 510105720 31 6 
23.698 3 36042784 481372704 1591 62607 1431 109 0 510105960 31 7 
23.945 3 36042916 481372352 1610 62816 1430 107 0 510106240 31 8 
24.197 3 36043020 481372064 1629 62977 1430 83 0 510106480 31 9 
24.445 3 36043108 481371712 1649 63124 1431 57 0 510106720 31 10 
24.696 3 36043180 481371360 1672 63259 1432 48 0 510106960 31 11 
24.945 3 36043248 481370944 1700 63409 1434 36 0 510107240 31 12 
25.195 3 36043296 481370656 1724 63537 1436 48 0 510107480 31 13 
25.446 3 36043332 481370304 1745 63667 1409 45 0 510107720 31 14 
25.695 3 36043352 481369888 1769 63755 1342 38 0 510108000 31 1 
25.945 3 36043352 481369600 1801 63719 1284 -12 0 510108240 31 2 
26.195 3 36043328 481369312 1839 63552 1242 -65 0 510108480 31 3 
26.445 3 36043284 481369056 1885 63245 1213 -116 0 510108720 31 4 
26.702 3 36043212 481368736 1941 62802 1197 -182 0 510108960 31 5 
26.945 3 36043092 481368448 2018 62127 1192 -257 0 510109240 31 6 
27.195 3 36042952 481368160 2093 61433 1199 -292 0 510109480 31 7 
27.445 3 36042780 481367936 2171 60660 1212 -339 0 510109720 31 8 
27.695 3 36042532 481367712 2255 59703 1232 -360 0 510110000 31 9 
27.946 3 36042288 481367488 2337 58869 1254 -374 0 510110240 31 10 
28.195 3 36042020 481367392 2412 58049 1275 -346 0 510110480 31 11 
28.446 3 36041732 481367296 2485 57262 1294 -334 0 510110720 31 12 
28.695 3 36041424 481367136 2558 56522 1310 -311 0 510110960 31 13 
28.945 3 36041056 481367136 2642 55729 1327 -277 0 510111240 31 14 
29.196 3 36040736 481367136 2712 55113 1338 -249 0 510111480 31 1 
29.446 3 36040416 481367200 2783 54554 1346 -222 0 510111720 31 2 
29.695 3 36040104 481367264 2853 54046 1351 -208 0 510111960 31 3 
29.946 3 36039752 481367456 2934 53508 1355 -192 0 510112240 31 4 
30.195 3 36039476 481367616 3004 53085 1358 -166 0 510112480 31 5 
30.446 3 36039212 481367808 3073 52688 1359 -154 0 510112720 31 6 
30.695 3 36038980 481368064 3140 52316 1359 -155 0 510112960 31 7 
30.945 3 36038736 481368288 3212 51914 1358 -142 0 510113240 31 8 
31.195 3 36038556 481368608 3266 51599 1357 -124 0 510113480 31 9 
31.445 3 36038400 481368896 3312 51309 1354 -119 0 510113720 31 10 
31.695 3 36038264 481369216 3351 51035 1350 -119 0 510113960 31 11 
31.946 3 36038132 481369536 3388 50725 1345 -96 0 510114240 31 12 
32.195 3 36038024 481369856 3414 50457 1341 -108 0 510114480 31 13 
32.446 3 36037936 481370144 3432 50179 1338 -111 0 510114720 31 14 
32.696 3 36037848 481370464 3445 49887 1336 -113 0 510114960 31 1 
32.946 3 36037752 481370816 3453 49520 1335 -143 0 510115240 31 2 
33.196 3 36037672 481371104 3455 49181 1336 -163 0 510115480 31 3 
33.446 3 36037592 481371456 3454 48819 1338 -170 0 510115720 31 4 
33.695 3 36037500 481371808 3453 48369 1343 -170 0 510116000 31 5 
33.945 3 36037420 481372096 3456 47965 1348 -160 0 510116240 31 6 
34.196 3 36037340 481372416 3462 47548 1355 -168 0 510116480 31 7 
34.446 3 36037268 481372704 3475 47125 1361 -172 0 510116720 31 8 
34.695 3 36037208 481373056 3493 46702 1368 -172 0 510116960 31 9 
34.945 3 36037156 481373440 3522 46216 1375 -153 0 510117240 31 10 
35.196 3 36037128 481373792 3551 45815 1381 -154 0 510117480 31 11 
35.445 3 36037120 481374112 3583 45437 1386 -158 0 510117720 31 12 
35.695 3 36037132 481374496 19 45036 1389 -143 0 510118000 31 13 
35.946 3 36037164 481374784 53 44733 1390 -125 0 510118240 31 14 
36.195 3 36037208 481375136 82 44470 1389 -97 0 510118480 31 1 
36.445 3 36037272 481375488 105 44244 1386 -89 0 510118720 31 2 
36.696 3 36037344 481375808 125 44047 1382 -75 0 510118960 31 3 
36.945 3 36037436 481376192 141 43838 1376 -66 0 510119240 31 4 
37.196 3 36037524 481376512 152 43664 1371 -74 0 510119480 31 5 
37.446 3 36037612 481376800 161 43482 1367 -84 0 510119720 31 6 
37.696 3 36037708 481377152 169 43285 1364 -84 0 510119960 31 7 
37.945 3 36037824 481377504 180 43027 1362 -82 0 510120240 31 8 
38.195 3 36037936 481377792 192 42782 1363 -102 0 510120480 31 9 
38.445 3 36038048 481378112 208 42515 1365 -107 0 510120720 31 10 
38.695 3 36038180 481378400 229 42231 1369 -122 0 510120960 31 11 
38.945 3 36038344 481378816 257 41886 1374 -130 0 510121240 31 12 
39.195 3 36038504 481379040 284 41587 1379 -133 0 510121480 31 13 
39.446 3 36038676 481379360 312 41297 1383 -131 0 510121720 31 14 
39.695 3 36038864 481379584 341 41022 1387 -133 0 510121960 31 1 
39.946 3 36039096 481379936 373 40732 1389 -117 0 510122240 31 2 
40.195 3 36039308 481380192 397 40511 1390 -129 0 510122480 31 3 
40.445 3 36039532 481380448 418 40318 1389 -117 0 510122720 31 4 
40.695 3 36039764 481380704 436 40146 1387 -116 0 510122960 31 5 
40.946 3 36040036 481380960 453 39963 1384 -105 0 510123240 31 6 
41.195 3 36040280 481381184 466 39813 1381 -93 0 510123480 31 7 
41.446 3 36040524 481381408 478 39661 1379 -85 0 510123720 31 8 
41.695 3 36040776 481381600 491 39500 1377 -89 0 510123960 31 9 
41.945 3 36041076 481381888 507 39298 1376 -89 0 510124240 31 10 
42.195 3 36041336 481382048 523 39110 1377 -116 0 510124480 31 11 
42.446 3 36041604 481382240 541 38910 1379 -112 0 510124720 31 12 
42.695 3 36041924 481382496 564 38665 1381 -113 0 510125000 31 13 
42.946 3 36042212 481382688 591 38450 1384 -95 0 510125240 31 14 
43.195 3 36042500 481382784 613 38238 1387 -87 0 510125480 31 1 
43.446 3 36042800 481382944 639 38032 1390 -78 0 510125720 31 2 
43.695 3 36043108 481383104 664 37838 1392 -80 0 510125960 31 3 
43.945 3 36043472 481383264 693 37632 1393 -70 0 510126240 31 4 
44.195 3 36043788 481383360 713 37473 1393 -68 0 510126480 31 5 
44.445 3 36044108 481383456 733 37329 1393 -32 0 510126720 31 6 
44.696 3 36044432 481383488 750 37197 1391 -27 0 510126960 31 7 
44.945 3 36044808 481383616 769 37052 1390 -10 0 510127240 31 8 
45.195 3 36045136 481383648 784 36930 1388 -11 0 510127480 31 9 
45.446 3 36045464 481383744 798 36805 1387 -1 0 510127720 31 10 
45.695 3 36045792 481383808 813 36675 1386 -13 0 510127960 31 11 
45.945 3 36046180 481383808 831 36514 1386 -9 0 510128240 31 12 
46.195 3 36046512 481383840 848 36367 1387 -35 0 510128480 31 13 
46.446 3 36046844 481383904 867 36213 1389 -30 0 510128720 31 14 
46.695 3 36047180 481383904 888 36055 1390 -22 0 510128960 31 1 
46.945 3 36047568 481383904 915 35868 1393 -25 0 510129240 31 2 
47.195 3 36047900 481383840 937 35711 1395 -24 0 510129480 31 3 
47.446 3 36048232 481383808 960 35560 1396 -31 0 510129720 31 4 
47.696 3 36048568 481383808 983 35419 1397 -30 0 510129960 31 5 
47.946 3 36048952 481383648 1011 35268 1398 -31 0 510130240 31 6 
48.196 3 36049280 481383648 1030 35152 1398 -31 0 510130480 31 7 
48.446 3 36049600 481383552 1050 35046 1397 -27 0 510130720 31 8 
48.695 3 36049976 481383392 1069 34932 1396 -13 0 510131000 31 9 
48.945 3 36050292 481383296 1088 34840 1395 -13 0 510131240 31 10 
49.195 3 36050608 481383200 1103 34747 1394 7 0 510131480 31 11 
49.446 3 36050920 481383104 1119 34652 1393 -4 0 510131720 31 12 
49.695 3 36051276 481382912 1136 34535 1393 -7 0 510132000 31 13 
49.945 3 36051580 481382752 1157 34428 1393 -9 0 510132240 31 14 
50.196 3 36051876 481382592 1174 34315 1394 -17 0 510132480 31 1 
50.445 3 36052168 481382464 1194 34198 1395 -13 0 510132720 31 2 
50.696 3 36052452 481382304 1215 34078 1397 -11 0 510132960 31 3 
50.945 3 36052776 481382048 1242 33939 1399 -6 0 510133240 31 4 
51.195 3 36053048 481381856 1263 33824 1400 -13 0 510133480 31 5 
51.446 3 36053312 481381664 1285 33714 1401 -18 0 510133720 31 6 
51.695 3 36053608 481381408 1308 33596 1401 -31 0 510134000 31 7 
51.945 3 36053856 481381152 1332 33504 1402 -20 0 510134240 31 8 
52.196 3 36054092 481380960 1350 33419 1401 -29 0 510134480 31 9 
52.445 3 36054320 481380704 1369 33341 1401 -38 0 510134720 31 10 
52.696 3 36054544 481380416 1387 33266 1400 -23 0 510134960 31 11 
52.945 3 36054792 481380096 1409 33181 1400 -16 0 510135240 31 12 
53.195 3 36054996 481379840 1425 33107 1399 -12 0 510135480 31 13 
53.446 3 36055192 481379552 1442 33031 1399 -27 0 510135720 31 14 
53.695 3 36055380 481379360 1458 32954 1399 -27 0 510135960 31 1 
53.945 3 36055592 481378944 1474 32863 1399 -12 0 510136240 31 2 
54.196 3 36055768 481378688 1486 32781 1399 -15 0 510136480 31 3 
54.446 3 36055936 481378400 1500 32695 1400 -18 0 510136720 31 4 
54.695 3 36056092 481378112 1517 32603 1401 -41 0 510136960 31 5 
54.945 3 36056264 481377760 1542 32488 1403 -52 0 510137240 31 6 
55.195 3 36056400 481377408 1564 32386 1405 -70 0 510137480 31 7 
55.445 3 36056520 481377088 1591 32282 1407 -57 0 510137720 31 8 
55.695 3 36056624 481376800 1620 32183 1408 -37 0 510137960 31 9 
55.945 3 36056724 481376448 1657 32079 1410 -2 0 510138240 31 10 
56.196 3 36056792 481376064 1682 32004 1411 -1 0 510138480 31 11 
56.445 3 36056848 481375744 1709 31947 1410 -19 0 510138720 31 12 
56.696 3 36056888 481375392 1732 31907 1409 -19 0 510138960 31 13 
56.946 3 36056920 481375040 1756 31877 1406 -38 0 510139240 31 14 
57.195 3 36056936 481374656 1771 31859 1404 -43 0 510139480 31 1 
57.446 3 36056944 481374304 1784 31842 1401 -27 0 510139720 31 2 
57.696 3 36056952 481374016 1796 31819 1399 -8 0 510139960 31 3 
57.945 3 36056944 481373600 1811 31779 1398 -7 0 510140240 31 4 
58.196 3 36056928 481373312 1823 31729 1397 -14 0 510140480 31 5 
58.446 3 36056908 481372896 1838 31663 1398 -26 0 510140720 31 6 
58.695 3 36056876 481372608 1855 31582 1400 -35 0 510140960 31 7 
58.946 3 36056820 481372192 1881 31475 1403 -30 0 510141240 31 8 
59.195 3 36056760 481371904 1902 31377 1405 -21 0 510141480 31 9 
59.445 3 36056684 481371584 1927 31279 1408 -27 0 510141720 31 10 
59.695 3 36056592 481371264 1952 31187 1411 -17 0 510141960 31 11 
59.944 3 36056476 481370848 1984 31094 1413 -13 0 510142240 31 12 
60.195 3 36056356 481370560 2006 31032 1414 -13 0 510142480 31 13 
60.445 3 36056220 481370144 2028 30987 1414 2 0 510142720 31 14 
60.695 3 36056080 481369888 2047 30958 1412 -3 0 510142960 31 1 
60.946 3 36055904 481369536 2069 30938 1410 0 0 510143240 31 2 
61.196 3 36055744 481369248 2083 30927 1408 -1 0 510143480 31 3 
61.446 3 36055576 481368960 2098 30915 1406 -7 0 510143720 31 4 
61.696 3 36055400 481368640 2112 30898 1405 2 0 510143960 31 5 
61.946 3 36055184 481368288 2132 30866 1404 -25 0 510144240 31 6 
62.195 3 36054992 481368064 2147 30827 1403 -21 0 510144480 31 7 
62.446 3 36054792 481367808 2166 30776 1404 -26 0 510144720 31 8 
62.695 3 36054580 481367552 2187 30716 1405 -30 0 510144960 31 9 
62.945 3 36054320 481367264 2215 30638 1408 -33 0 510145240 31 10 
63.195 3 36054088 481367008 2237 30570 1409 -36 0 510145480 31 11 
63.446 3 36053844 481366752 2261 30506 1411 -27 0 510145720 31 12 
63.695 3 36053588 481366560 2284 30450 1412 -36 0 510145960 31 13 
63.945 3 36053280 481366240 2311 30397 1413 -51 0 510146240 31 14 
64.195 3 36053012 481366048 2330 30364 1413 -61 0 510146480 31 1 
64.446 3 36052736 481365888 2348 30340 1412 -62 0 510146720 31 2 
64.695 3 36052448 481365696 2365 30323 1411 -40 0 510146960 31 3 
64.946 3 36052120 481365504 2386 30305 1410 -47 0 510147240 31 4 
65.195 3 36051820 481365312 2400 30289 1409 -50 0 510147480 31 5 
65.445 3 36051524 481365152 2417 30269 1408 -42 0 510147720 31 6 
65.696 3 36051220 481364960 2434 30242 1408 -57 0 510147960 31 7 
65.945 3 36050864 481364864 2457 30202 1408 -67 0 510148240 31 8 
66.195 3 36050552 481364704 2475 30161 1409 -73 0 510148480 31 9 
66.446 3 36050232 481364608 2496 30115 1410 -65 0 510148720 31 10 
66.695 3 36049912 481364448 2519 30067 1411 -63 0 510148960 31 11 
66.945 3 36049532 481364352 2548 30012 1412 -53 0 510149240 31 12 
67.196 3 36049200 481364288 2569 29969 1413 -23 0 510149480 31 13 
67.446 3 36048864 481364256 2591 29933 1414 -21 0 510149720 31 14 
67.695 3 36048532 481364192 2610 29907 1414 -16 0 510149960 31 1 
67.945 3 36048148 481364160 2626 29879 1369 -31 0 510150240 31 2 
68.195 3 36047836 481364160 2635 29800 1311 -50 0 510150480 31 3 
68.445 3 36047536 481364160 2645 29621 1256 -87 0 510150720 31 4 
68.696 3 36047244 481364096 2655 29317 1212 -128 0 510150960 31 5 
68.946 3 36046912 481364064 2669 28795 1178 -194 0 510151240 31 6 
69.195 3 36046636 481364064 2680 28212 1167 -250 0 510151480 31 7 
69.446 3 36046356 481364064 2692 27519 1164 -298 0 510151720 31 8 
69.696 3 36046076 481364064 2706 26733 1171 -319 0 510151960 31 9 
69.946 3 36045744 481364096 2721 25731 1186 -340 0 510152240 31 10 
70.195 3 36045452 481364096 2731 24823 1201 -374 0 510152480 31 11 
70.446 3 36045164 481364160 2740 23893 1218 -389 0 510152720 31 12 
70.695 3 36044868 481364160 2747 22960 1235 -374 0 510152960 31 13 
70.946 3 36044520 481364160 2752 21888 1254 -341 0 510153240 31 14 
71.195 3 36044216 481364192 2753 20996 1266 -328 0 510153480 31 1 
71.446 3 36043908 481364256 2751 20135 1277 -326 0 510153720 31 2 
71.695 3 36043600 481364256 2748 19306 1285 -324 0 510153960 31 3 
71.945 3 36043240 481364288 2742 18380 1294 -329 0 510154240 31 4 
72.196 3 36042932 481364288 2737 17617 1298 -308 0 510154480 31 5 
72.446 3 36042620 481364288 2733 16880 1301 -285 0 510154720 31 6 
72.695 3 36042256 481364352 2729 16045 1303 -269 0 510155000 31 7 
72.945 3 36041944 481364352 2728 15346 1305 -273 0 510155240 31 8 
73.196 3 36041632 481364352 2729 14655 1306 -251 0 510155480 31 9 
73.445 3 36041316 481364352 2731 13969 1306 -250 0 510155720 31 10 
73.696 3 36041004 481364352 2735 13283 1307 -244 0 510155960 31 11 
73.946 3 36040636 481364352 2742 12481 1308 -261 0 510156240 31 12 
74.195 3 36040320 481364416 2747 11791 1309 -260 0 510156480 31 13 
74.445 3 36040008 481364448 2752 11099 1310 -260 0 510156720 31 14 
74.695 3 36039692 481364448 2757 10405 1311 -266 0 510156960 31 1 
74.945 3 36039332 481364512 2761 9595 1312 -290 0 510157240 31 2 
75.195 3 36039020 481364544 2762 8900 1312 -295 0 510157480 31 3 
75.446 3 36038704 481364608 2761 8205 1314 -303 0 510157720 31 4 
75.695 3 36038340 481364640 2759 7394 1299 -298 0 510158000 31 5 
75.945 3 36038040 481364640 2755 6703 1263 -302 0 510158240 31 6 
76.196 3 36037744 481364640 2751 6030 1236 -273 0 510158480 31 7 
76.446 3 36037456 481364704 2747 5388 1207 -260 0 510158720 31 8 
76.695 3 36037128 481364704 2742 4688 1174 -247 0 510159000 31 9 
76.945 3 36036856 481364736 2738 4130 1138 -229 0 510159240 31 10 
77.196 3 36036588 481364736 2735 3602 1109 -221 0 510159480 31 11 
77.445 3 36036332 481364800 2734 3093 1077 -240 0 510159720 31 12 
77.695 3 36036080 481364800 2735 2591 1047 -247 0 510159960 31 13 
77.945 3 36035792 481364800 2737 1994 1011 -278 0 510160240 31 14 
78.195 3 36035556 481364800 2741 1465 999 -273 0 510160480 31 1 
78.446 3 36035320 481364864 2745 924 999 -275 0 510160720 31 2 
78.695 3 36035080 481364864 2749 375 999 -270 0 510160960 31 3 
78.945 3 36034800 481364896 2755 -273 999 -258 0 510161240 31 4 
79.195 3 36034564 481364896 2759 -838 999 -244 0 510161480 31 5 
79.445 3 36034320 481364960 2762 -1412 999 -257 0 510161720 31 6 
79.696 3 36034080 481364960 2764 -1997 999 -275 0 510161960 31 7 
79.946 3 36033808 481364992 2766 -2694 999 -262 0 510162240 31 8 
80.195 3 36033568 481365056 2765 -3305 999 -275 0 510162480 31 9 
80.444 3 36033568 481365056 899 -3305 0 -32 0 510162720 31 10 
80.696 3 36033568 481365056 899 -3305 0 -12 0 510162960 31 11 
80.946 3 36033568 481365056 899 -3305 0 7 0 510163240 31 12 
81.195 3 36033568 481365056 899 -3305 0 -4 0 510163480 31 13 
81.445 3 36033568 481365056 899 -3305 0 -25 0 510163720 31 14 
81.695 3 36033568 481365056 899 -3305 0 -23 0 510163960 31 1 
81.945 3 36033568 481365056 899 -3305 0 -14 0 510164240 31 2 
82.196 3 36033568 481365056 899 -3305 0 -20 0 510164480 31 3 
82.446 3 36033568 481365056 899 -3305 0 -15 0 510164720 31 4 
82.695 3 36033568 481365056 899 -3305 0 -7 0 510165000 31 5 
82.945 3 36033568 481365056 899 -3305 0 -13 0 510165240 31 6 
83.195 3 36033568 481365056 899 -3305 0 -18 0 510165480 31 7 
83.446 3 36033568 481365056 899 -3305 0 -32 0 510165720 31 8 
83.695 3 36033568 481365056 899 -3305 0 -22 0 510165960 31 9 
83.946 3 36033568 481365056 899 -3305 0 -16 0 510166240 31 10 
84.195 3 36033568 481365056 899 -3305 0 -24 0 510166480 31 11 
84.445 3 36033568 481365056 899 -3305 0 -34 0 510166720 31 12 
84.695 3 36033568 481365056 899 -3305 0 -33 0 510166960 31 13 
84.945 3 36033568 481365056 899 -3305 0 -30 0 510167240 31 14 
85.195 3 36033568 481365056 899 -3305 0 -15 0 510167480 31 1 
85.445 3 36033568 481365056 899 -3305 0 -3 0 510167720 31 2 
85.695 3 36033568 481365056 899 -3305 0 -11 0 510167960 31 3 
85.945 3 36033568 481365056 899 -3305 0 8 0 510168240 31 4 
86.196 3 36033568 481365056 899 -3305 0 -2 0 510168480 31 5 
86.446 3 36033568 481365056 899 -3305 0 -2 0 510168720 31 6 
86.695 3 36033568 481365056 899 -3305 0 14 0 510168960 31 7 
86.945 3 36033568 481365056 899 -3305 0 -8 0 510169240 31 8 
87.195 3 36033568 481365056 899 -3305 0 -9 0 510169480 31 9 
87.446 3 36033568 481365056 899 -3305 0 20 0 510169720 31 10 
87.695 3 36033568 481365056 899 -3305 0 17 0 510169960 31 11 
87.945 3 36033568 481365056 899 -3305 0 20 0 510170240 31 12 
88.196 3 36033568 481365056 899 -3305 0 7 0 510170480 31 13 
88.446 3 36033568 481365056 899 -3305 0 33 0 510170720 31 14 
88.695 3 36033568 481365056 899 -3305 0 23 0 510170960 31 1 
88.946 3 36033568 481365056 899 -3305 0 0 0 510171240 31 2 
89.195 3 36033568 481365056 899 -3305 0 0 0 510171480 31 3 
89.445 3 36033568 481365056 899 -3305 0 4 0 510171720 31 4 
89.695 3 36033568 481365056 899 -3305 0 8 0 510171960 31 5 
89.945 3 36033568 481365056 899 -3305 0 19 0 510172240 31 6 
90.195 3 36033568 481365056 899 -3305 0 12 0 510172480 31 7 
90.446 3 36033568 481365056 899 -3305 0 12 0 510172720 31 8 
90.696 3 36033568 481365056 899 -3305 0 9 0 510172960 31 9 
90.945 3 36033568 481365056 899 -3305 0 29 0 510173240 31 10 
91.195 3 36033568 481365056 899 -3305 0 37 0 510173480 31 11 
91.446 3 36033568 481365056 899 -3305 0 34 0 510173720 31 12 
91.695 3 36033568 481365056 899 -3305 0 32 0 510174000 31 13 
91.945 3 36033568 481365056 899 -3305 0 49 0 510174240 31 14 
92.195 3 36033568 481365056 899 -3305 0 41 0 510174480 31 1 
92.445 3 36033568 481365056 899 -3305 0 42 0 510174720 31 2 
92.695 3 36033568 481365056 899 -3305 0 25 0 510174960 31 3 
92.946 3 36033568 481365056 899 -3305 0 20 0 510175240 31 4 
93.195 3 36033568 481365056 899 -3305 0 27 0 510175480 31 5 
93.445 3 36033568 481365056 899 -3305 0 21 0 510175720 31 6 
93.696 3 36033568 481365056 899 -3305 0 29 0 510175960 31 7 
93.945 3 36033568 481365056 899 -3305 0 53 0 510176240 31 8 
94.195 3 36033568 481365056 899 -3305 0 41 0 510176480 31 9 
94.446 3 36033568 481365056 899 -3305 0 36 0 510176720 31 10 
94.695 3 36033568 481365056 899 -3305 0 37 0 510176960 31 11 
94.946 3 36033568 481365056 899 -3305 0 59 0 510177240 31 12 
95.195 3 36033568 481365056 899 -3305 0 42 0 510177480 31 13 
95.446 3 36033568 481365056 899 -3305 0 42 0 510177720 31 14 
95.695 3 36033568 481365056 899 -3305 0 39 0 510178000 31 1 
95.946 3 36033568 481365056 899 -3305 0 66 0 510178240 31 2 
96.195 3 36033568 481365056 899 -3305 0 82 0 510178480 31 3 
96.445 3 36033568 481365056 899 -3305 0 66 0 510178720 31 4 
96.696 3 36033568 481365056 899 -3305 0 67 0 510178960 31 5 
96.945 3 36033568 481365056 899 -3305 0 44 0 510179240 31 6 
97.196 3 36033568 481365056 899 -3305 0 46 0 510179480 31 7 
97.445 3 36033568 481365056 899 -3305 0 42 0 510179720 31 8 
97.695 3 36033568 481365056 899 -3305 0 44 0 510180000 31 9 
97.945 3 36033568 481365056 899 -3305 0 48 0 510180240 31 10 
98.196 3 36033568 481365056 899 -3305 0 44 0 510180480 31 11 
98.446 3 36033568 481365056 899 -3305 0 43 0 510180720 31 12 
98.695 3 36033568 481365056 899 -3305 0 39 0 510180960 31 13 
98.945 3 36033568 481365056 899 -3305 0 39 0 510181240 31 14 
99.196 3 36033568 481365056 899 -3305 0 39 0 510181480 31 1 
