4.895 12.5 0. 0 0. 
7.395 12.5 0. 0 0. 
9.895 12.5 0. 0 0. 
12.395 12.5 0. 0 0. 
14.896 12.5 0. 0 0. 
17.395 12.5 0. 0 0. 
19.895 12.5 0. 0 0. 
22.394 12.5 0. 0 0. 
24.895 12.5 0. 0 0. 
27.395 12.5 0. 0 0. 
29.894 12.5 0. 0 0. 
32.395 12.5 0. 0 0. 
34.895 12.5 0. 0 0. 
37.394 12.5 0. 0 0. 
39.895 12.5 0. 0 0. 
42.395 12.5 0. 0 0. 
44.895 12.5 0. 0 0. 
47.394 12.5 0. 0 0. 
49.895 12.5 0. 0 0. 
52.395 12.5 0. 0 0. 
54.895 12.5 0. 0 0. 
57.395 12.5 0. 0 0. 
59.895 12.5 0. 0 0. 
62.395 12.5 0. 0 0. 
64.895 12.5 0. 0 0. 
67.395 12.5 0. 0 0. 
69.894 12.5 0. 0 0. 
72.395 12.5 0. 0 0. 
74.895 12.5 0. 0 0. 
77.395 12.5 0. 0 0. 
79.894 12.5 0. 0 0. 
82.395 12.5 0. 0 0. 
84.895 12.5 0. 0 0. 
87.395 12.5 0. 0 0. 
89.895 12.5 0. 0 0. 
92.395 12.5 0. 0 0. 
94.895 12.5 0. 0 0. 
97.395 12.5 0. 0 0. 
99.895 12.5 0. 0 0. 
102.395 12.5 0. 0 0. 
104.895 12.5 0. 0 0. 
107.395 12.5 0. 0 0. 
109.894 12.5 0. 0 0. 
112.396 12.5 0. 0 0. 
114.895 12.5 0. 0 0. 
117.395 12.5 0. 0 0. 
119.895 12.5 0. 0 0. 
122.395 12.5 0. 0 0. 
124.895 12.5 0. 0 0. 
127.395 12.5 0. 0 0. 
129.896 12.5 0. 0 0. 
132.395 12.5 0. 0 0. 
134.895 12.5 0. 0 0. 
137.395 12.5 0. 0 0. 
139.895 12.5 0. 0 0. 
142.394 12.5 0. 0 0. 
144.895 12.5 0. 0 0. 
147.395 12.5 0. 0 0. 
149.895 12.5 0. 0 0. 
152.395 12.5 0. 0 0. 
154.895 12.5 0. 0 0. 
157.395 12.5 0. 0 0. 
159.895 12.5 0. 0 0. 
162.395 12.5 0. 0 0. 
164.895 12.5 0. 0 0. 
167.395 12.5 0. 0 0. 
169.895 12.5 0. 0 0. 
172.398 12.5 0. 0 0. 
174.895 12.5 0. 0 0. 
177.395 12.5 0. 0 0. 
179.895 12.5 0. 0 0. 
182.395 12.5 0. 0 0. 
184.895 12.5 0. 0 0. 
187.396 12.5 0. 0 0. 
189.895 12.5 0. 0 0. 
192.395 12.5 0. 0 0. 
194.895 12.5 0. 0 0. 
197.395 12.5 0. 0 0. 
199.897 12.5 0. 0 0. 
202.401 12.5 0. 0 0. 
204.894 12.5 0. 0 0. 
207.394 12.5 0. 0 0. 
209.894 12.5 0. 0 0. 
212.395 12.5 0. 0 0. 
214.895 12.5 0. 0 0. 
217.394 12.5 0. 0 0. 
219.895 12.5 0. 0 0. 
222.395 12.5 0. 0 0. 
224.895 12.5 0. 0 0. 
227.395 12.5 0. 0 0. 
229.894 12.5 0. 0 0. 
232.395 12.5 0. 0 0. 
234.894 12.5 0. 0 0. 
237.395 12.5 0. 0 0. 
239.895 12.5 0. 0 0. 
242.395 12.5 0. 0 0. 
244.895 12.5 0. 0 0. 
247.395 12.5 0. 0 0. 
249.894 12.5 0. 0 0. 
252.394 12.5 0. 0 0. 
254.895 12.5 0. 0 0. 
257.395 12.5 0. 0 0. 
259.895 12.5 0. 0 0. 
262.394 12.5 0. 0 0. 
264.895 12.5 0. 0 0. 
267.394 12.5 0. 0 0. 
269.894 12.5 0. 0 0. 
272.394 12.5 0. 0 0. 
274.895 12.5 0. 0 0. 
277.394 12.5 0. 0 0. 
279.895 12.5 0. 0 0. 
282.395 12.5 0. 0 0. 
284.894 12.5 0. 0 0. 
287.395 12.5 0. 0 0. 
289.895 12.5 0. 0 0. 
292.395 12.5 0. 0 0. 
294.895 12.5 0. 0 0. 
297.394 12.5 0. 0 0. 
299.895 12.5 0. 0 0. 
302.395 12.5 0. 0 0. 
304.894 12.5 0. 0 0. 
307.394 12.5 0. 0 0. 
309.895 12.5 0. 0 0. 
312.395 12.5 0. 0 0. 
314.895 12.5 0. 0 0. 
317.395 12.5 0. 0 0. 
319.895 12.5 0. 0 0. 
322.395 12.5 0. 0 0. 
324.895 12.5 0. 0 0. 
327.395 12.5 0. 0 0. 
329.895 12.5 0. 0 0. 
332.395 12.5 0. 0 0. 
334.895 12.5 0. 0 0. 
337.395 12.5 0. 0 0. 
339.895 12.5 0. 0 0. 
342.395 12.5 0. 0 0. 
344.896 12.5 0. 0 0. 
347.396 12.5 0. 0 0. 
349.895 12.5 0. 0 0. 
352.395 12.5 0. 0 0. 
354.896 12.5 0. 0 0. 
357.395 12.5 0. 0 0. 
359.895 12.5 0. 0 0. 
362.396 12.5 0. 0 0. 
364.895 12.5 0. 0 0. 
367.395 12.5 0. 0 0. 
369.895 12.5 0. 0 0. 
372.395 12.5 0. 0 0. 
374.896 12.5 0. 0 0. 
377.395 12.5 0. 0 0. 
379.896 12.5 0. 0 0. 
382.396 12.5 0. 0 0. 
384.895 12.5 0. 0 0. 
387.395 12.5 0. 0 0. 
389.895 12.5 0. 0 0. 
392.395 12.5 0. 0 0. 
394.895 12.5 0. 0 0. 
397.395 12.5 0. 0 0. 
399.895 12.5 0. 0 0. 
402.395 12.5 0. 0 0. 
404.895 12.5 0. 0 0. 
407.395 12.5 0. 0 0. 
409.895 12.5 0. 0 0. 
412.395 12.5 0. 0 0. 
414.895 12.5 0. 0 0. 
417.396 12.5 0. 0 0. 
419.895 12.5 0. 0 0. 
422.395 12.5 0. 0 0. 
424.895 12.5 0. 0 0. 
427.395 12.5 0. 0 0. 
429.895 12.5 0. 0 0. 
432.395 12.5 0. 0 0. 
434.895 12.5 0. 0 0. 
437.395 12.5 0. 0 0. 
439.896 12.5 0. 0 0. 
442.394 12.5 0. 0 0. 
444.895 12.5 0. 0 0. 
447.395 12.5 0. 0 0. 
449.895 12.5 0. 0 0. 
452.395 12.5 0. 0 0. 
454.894 12.5 0. 0 0. 
457.395 12.5 0. 0 0. 
459.896 12.5 0. 0 0. 
462.395 12.5 0. 0 0. 
464.895 12.5 0. 0 0. 
467.395 12.5 0. 0 0. 
469.895 12.5 0. 0 0. 
472.395 12.5 0. 0 0. 
474.895 12.5 0. 0 0. 
477.395 12.5 0. 0 0. 
479.895 12.5 0. 0 0. 
482.396 12.5 0. 0 0. 
484.895 12.5 0. 0 0. 
487.395 12.5 0. 0 0. 
489.894 12.5 0. 0 0. 
492.395 12.5 0. 0 0. 
494.894 12.5 0. 0 0. 
497.395 12.5 0. 0 0. 
499.895 12.5 0. 0 0. 
502.395 12.5 0. 0 0. 
504.895 12.5 0. 0 0. 
507.396 12.5 0. 0 0. 
509.895 12.5 0. 0 0. 
512.396 12.5 0. 0 0. 
514.895 12.5 0. 0 0. 
517.395 12.5 0. 0 0. 
519.895 12.5 0. 0 0. 
522.395 12.5 0. 0 0. 
524.895 12.5 0. 0 0. 
527.395 12.5 0. 0 0. 
529.895 12.5 0. 0 0. 
532.395 12.5 0. 0 0. 
534.895 12.5 0. 0 0. 
537.396 12.5 0. 0 0. 
539.895 12.5 0. 0 0. 
542.396 12.5 0. 0 0. 
544.895 12.5 0. 0 0. 
547.396 12.5 0. 0 0. 
549.896 12.5 0. 0 0. 
552.396 12.5 0. 0 0. 
554.896 12.5 0. 0 0. 
557.395 12.5 0. 0 0. 
559.896 12.5 0. 0 0. 
562.395 12.5 0. 0 0. 
564.896 12.5 0. 0 0. 
567.396 12.5 0. 0 0. 
569.895 12.5 0. 0 0. 
572.395 12.5 0. 0 0. 
574.895 12.5 0. 0 0. 
577.394 12.5 0. 0 0. 
579.895 12.5 0. 0 0. 
582.395 12.5 0. 0 0. 
584.895 12.5 0. 0 0. 
587.395 12.5 0. 0 0. 
589.896 12.5 0. 0 0. 
592.395 12.5 0. 0 0. 
594.896 12.5 0. 0 0. 
597.397 12.5 0. 0 0. 
599.895 12.5 0. 0 0. 
602.400 12.5 0. 0 0. 
604.896 12.5 0. 0 0. 
607.395 12.5 0. 0 0. 
609.895 12.5 0. 0 0. 
612.395 12.5 0. 0 0. 
614.895 12.5 0. 0 0. 
617.395 12.5 0. 0 0. 
619.895 12.5 0. 0 0. 
622.395 12.5 0. 0 0. 
624.896 12.5 0. 0 0. 
627.396 12.5 0. 0 0. 
629.896 12.5 0. 0 0. 
632.395 12.5 0. 0 0. 
634.895 12.5 0. 0 0. 
637.395 12.5 0. 0 0. 
639.895 12.5 0. 0 0. 
642.396 12.5 0. 0 0. 
644.901 12.5 0. 0 0. 
647.402 12.5 0. 0 0. 
649.902 12.5 0. 0 0. 
652.408 12.5 0. 0 0. 
654.906 12.5 0. 0 0. 
657.395 12.5 0. 0 0. 
659.895 12.5 0. 0 0. 
662.396 12.5 0. 0 0. 
664.894 12.5 0. 0 0. 
667.395 12.5 0. 0 0. 
669.895 12.5 0. 0 0. 
672.395 12.5 0. 0 0. 
674.895 12.5 0. 0 0. 
677.395 12.5 0. 0 0. 
679.895 12.5 0. 0 0. 
682.395 12.5 0. 0 0. 
684.896 12.5 0. 0 0. 
687.395 12.5 0. 0 0. 
689.895 12.5 0. 0 0. 
692.396 12.5 0. 0 0. 
694.895 12.5 0. 0 0. 
697.395 12.5 0. 0 0. 
699.895 12.5 0. 0 0. 
702.395 12.5 0. 0 0. 
704.895 12.5 0. 0 0. 
707.395 12.5 0. 0 0. 
709.895 12.5 0. 0 0. 
712.395 12.5 0. 0 0. 
714.896 12.5 0. 0 0. 
717.395 12.5 0. 0 0. 
719.895 12.5 0. 0 0. 
722.395 12.5 0. 0 0. 
724.895 12.5 0. 0 0. 
