3.245 49.5 100.099998 100. 
4.295 49.5 100.099998 100. 
5.345 49.5 100.099998 100. 
6.395 49.5 100.099998 100. 
7.446 49.5 100.099998 100. 
8.495 49.5 100.099998 100. 
9.544 49.5 100.099998 100. 
10.595 49.5 100.099998 100. 
11.645 49.5 100.099998 100. 
12.696 49.5 100.099998 100. 
13.744 49.5 100.099998 100. 
14.795 49.5 100.099998 100. 
15.845 49.5 100.099998 100. 
16.894 49.5 100.099998 100. 
17.946 49.5 100.099998 100. 
18.995 49.5 100.099998 100. 
20.045 49.5 100.099998 100. 
21.095 49.5 100.099998 100. 
22.145 49.5 100.099998 100. 
23.198 49.5 100.099998 100. 
24.245 49.5 100.099998 100. 
25.295 185.382523 144.780884 100. 
26.344 185.382523 144.780884 100. 
27.395 185.382523 144.780884 100. 
28.446 185.382523 144.780884 100. 
29.495 185.382523 144.780884 100. 
30.545 185.382523 144.780884 100. 
31.595 185.382523 144.780884 100. 
32.645 185.382523 144.780884 100. 
33.696 185.382523 144.780884 100. 
34.745 185.382523 144.780884 100. 
35.795 185.382523 144.780884 100. 
36.845 185.382523 144.780884 100. 
37.895 185.382523 144.780884 100. 
38.945 185.382523 144.780884 100. 
39.995 185.382523 144.780884 100. 
41.044 185.382523 144.780884 100. 
42.095 185.382523 144.780884 100. 
43.145 185.382523 144.780884 100. 
44.195 185.382523 144.780884 100. 
45.245 185.382523 144.780884 100. 
46.296 185.382523 144.780884 100. 
47.345 185.382523 144.780884 100. 
48.395 185.382523 144.780884 100. 
49.446 185.382523 144.780884 100. 
50.495 185.382523 144.780884 100. 
51.545 185.382523 144.780884 100. 
52.595 185.382523 144.780884 100. 
53.645 185.382523 144.780884 100. 
54.695 185.382523 144.780884 100. 
55.746 185.382523 144.780884 100. 
56.795 185.382523 144.780884 100. 
57.845 185.382523 144.780884 100. 
58.895 185.382523 144.780884 100. 
59.945 185.382523 144.780884 100. 
60.994 185.382523 144.780884 100. 
62.045 185.382523 144.780884 100. 
63.095 185.382523 144.780884 100. 
64.145 185.382523 144.780884 100. 
65.196 185.382523 144.780884 100. 
66.248 185.382523 144.780884 100. 
