346.995 9 0. 
348.496 10 0. 
349.995 0 0. 
351.495 1 0. 
352.995 2 5.356419 
354.495 3 0. 
355.995 4 0. 
357.495 5 363. 
358.995 6 100. 
360.495 7 2. 
361.996 8 1. 
363.496 9 0. 
364.995 10 0. 
366.495 0 0. 
367.995 1 0. 
369.495 2 5.356419 
370.994 3 0. 
372.495 4 0. 
373.995 5 380. 
375.495 6 100. 
376.995 7 2. 
378.495 8 1. 
379.996 9 0. 
381.496 10 0. 
382.995 0 0. 
384.495 1 0. 
385.995 2 5.356419 
387.495 3 0. 
388.995 4 0. 
390.495 5 396. 
391.995 6 100. 
393.495 7 2. 
394.995 8 1. 
396.494 9 0. 
397.995 10 0. 
399.495 0 0. 
400.995 1 0. 
402.495 2 5.356419 
403.995 3 0. 
405.496 4 0. 
406.995 5 413. 
408.495 6 100. 
409.995 7 2. 
411.494 8 1. 
412.995 9 0. 
414.498 10 0. 
415.996 0 0. 
417.494 1 0. 
418.995 2 5.356419 
420.495 3 0. 
421.995 4 0. 
423.496 5 429. 
424.996 6 100. 
426.496 7 2. 
427.995 8 1. 
429.495 9 0. 
430.995 10 0. 
432.495 0 0. 
433.995 1 0. 
435.495 2 5.356419 
436.995 3 0. 
438.495 4 0. 
439.995 5 446. 
441.495 6 100. 
442.995 7 2. 
444.495 8 1. 
445.995 9 0. 
447.498 10 0. 
448.994 0 0. 
450.494 1 0. 
451.995 2 5.356419 
453.496 3 0. 
454.995 4 0. 
456.495 5 462. 
457.995 6 100. 
459.494 7 2. 
460.994 8 1. 
462.495 9 0. 
463.995 10 0. 
465.495 0 0. 
466.995 1 0. 
468.495 2 5.356419 
469.996 3 0. 
471.495 4 0. 
472.996 5 479. 
474.495 6 100. 
475.995 7 2. 
477.494 8 1. 
478.996 9 0. 
480.495 10 0. 
481.995 0 0. 
483.496 1 0. 
484.995 2 5.356419 
486.495 3 0. 
487.995 4 0. 
489.496 5 495. 
490.995 6 100. 
492.495 7 2. 
493.995 8 1. 
495.495 9 0. 
496.996 10 0. 
498.496 0 0. 
499.996 1 0. 
501.495 2 5.356419 
502.995 3 0. 
504.495 4 0. 
505.996 5 512. 
507.495 6 100. 
508.996 7 2. 
510.496 8 1. 
511.995 9 0. 
513.496 10 0. 
514.995 0 0. 
516.495 1 0. 
517.996 2 5.356419 
519.494 3 0. 
520.996 4 0. 
522.495 5 528. 
523.995 6 100. 
525.494 7 2. 
526.995 8 1. 
528.495 9 0. 
529.995 10 0. 
531.495 0 0. 
532.995 1 0. 
534.495 2 5.356419 
535.995 3 0. 
537.496 4 0. 
538.995 5 545. 
540.496 6 100. 
541.995 7 2. 
543.495 8 1. 
544.996 9 0. 
546.495 10 0. 
547.994 0 0. 
549.495 1 0. 
550.995 2 5.356419 
552.495 3 0. 
553.995 4 0. 
555.495 5 561. 
556.994 6 100. 
558.495 7 2. 
559.995 8 1. 
561.495 9 0. 
562.995 10 0. 
564.495 0 0. 
565.995 1 0. 
567.494 2 5.356419 
568.994 3 0. 
570.495 4 0. 
571.995 5 578. 
573.495 6 100. 
574.995 7 2. 
576.496 8 1. 
577.995 9 0. 
579.495 10 0. 
580.995 0 0. 
582.495 1 0. 
583.995 2 5.356419 
585.496 3 0. 
586.994 4 0. 
588.495 5 594. 
589.994 6 100. 
591.495 7 2. 
592.995 8 1. 
594.495 9 0. 
595.995 10 0. 
597.496 0 0. 
598.994 1 0. 
600.496 2 5.356419 
601.995 3 0. 
603.496 4 0. 
604.995 5 611. 
606.495 6 100. 
607.995 7 2. 
609.495 8 1. 
610.995 9 0. 
612.496 10 0. 
613.995 0 0. 
615.495 1 0. 
616.994 2 5.356419 
618.496 3 0. 
619.995 4 0. 
621.496 5 627. 
622.995 6 100. 
624.495 7 2. 
625.995 8 1. 
627.496 9 0. 
628.996 10 0. 
630.495 0 0. 
631.994 1 0. 
633.495 2 5.356419 
634.994 3 0. 
636.496 4 0. 
637.994 5 644. 
639.496 6 100. 
640.996 7 2. 
642.495 8 1. 
643.995 9 0. 
645.496 10 0. 
646.995 0 0. 
648.496 1 0. 
649.995 2 5.356419 
651.496 3 0. 
652.996 4 0. 
654.495 5 660. 
655.995 6 100. 
657.495 7 2. 
658.995 8 1. 
660.495 9 0. 
661.996 10 0. 
663.495 0 0. 
664.995 1 0. 
666.495 2 5.356419 
667.996 3 0. 
669.494 4 0. 
670.996 5 677. 
672.495 6 100. 
673.995 7 2. 
675.496 8 1. 
676.998 9 0. 
678.499 10 0. 
679.995 0 0. 
681.495 1 0. 
682.996 2 5.356419 
684.496 3 0. 
685.996 4 0. 
687.495 5 693. 
689.006 6 100. 
690.502 7 2. 
691.996 8 1. 
693.495 9 0. 
694.996 10 0. 
696.495 0 0. 
697.995 1 0. 
699.495 2 5.356419 
700.995 3 0. 
702.496 4 0. 
703.996 5 710. 
705.495 6 100. 
706.996 7 2. 
708.496 8 1. 
709.995 9 0. 
711.495 10 0. 
712.995 0 0. 
714.494 1 0. 
715.995 2 5.356419 
717.496 3 0. 
718.995 4 0. 
720.495 5 726. 
721.995 6 100. 
723.496 7 2. 
724.995 8 1. 
726.495 9 0. 
727.996 10 0. 
729.497 0 0. 
730.997 1 0. 
732.498 2 5.356419 
733.999 3 0. 
735.502 4 0. 
737.004 5 743. 
738.506 6 100. 
739.999 7 2. 
741.504 8 1. 
742.994 9 0. 
744.495 10 0. 
745.994 0 0. 
747.495 1 0. 
748.994 2 5.356419 
750.494 3 0. 
