6.778 6462 -2006 -405 0 
11.778 5900 1490 -617 0 
16.778 5397 353 415 0 
21.778 5144 -327 80 0 
26.778 1501 349 739 0 
31.778 2927 -1200 -490 0 
36.778 3317 42 -581 0 
41.778 3594 379 -98 0 
46.779 3813 -40 234 0 
51.778 3990 -72 -21 0 
56.778 4128 -72 -314 0 
61.778 4207 259 -75 0 
66.778 4258 -219 148 0 
71.778 1357 243 49 0 
76.778 0 222 610 0 
81.778 0 -4431 -193 0 
86.778 0 -4431 -193 0 
91.778 0 -4431 -193 0 
96.778 0 -4431 -193 0 
101.778 0 -4431 -193 0 
106.778 0 -4431 -193 0 
111.778 0 -4431 -193 0 
116.778 0 -4431 -193 0 
121.778 0 -4431 -193 0 
126.779 0 -4431 -193 0 
131.778 0 -4431 -193 0 
136.778 0 -4431 -193 0 
141.778 0 -4431 -193 0 
146.778 0 -4431 -193 0 
151.778 0 -4431 -193 0 
156.778 0 -4431 -193 0 
161.778 0 -4431 -193 0 
166.778 0 -4431 -193 0 
171.778 0 -4431 -193 0 
176.778 0 -4431 -193 0 
181.778 0 -4431 -193 0 
186.778 0 -4431 -193 0 
191.778 0 -4431 -193 0 
196.778 0 -4431 -193 0 
201.777 0 -4431 -193 0 
206.777 0 -4431 -193 0 
211.778 0 -4431 -193 0 
216.778 0 -4431 -193 0 
221.778 0 -4431 -193 0 
226.777 0 -4431 -193 0 
231.778 0 -4431 -193 0 
236.778 0 -4431 -193 0 
241.778 0 -4431 -193 0 
246.778 0 -4431 -193 0 
251.777 0 -4431 -193 0 
256.778 0 -4431 -193 0 
261.778 0 -4431 -193 0 
266.777 0 -4431 -193 0 
271.778 0 -4431 -193 0 
276.778 0 -4431 -193 0 
281.778 0 -4431 -193 0 
286.777 0 -4431 -193 0 
291.778 0 -4431 -193 0 
296.777 0 -4431 -193 0 
301.778 0 -4431 -193 0 
306.777 0 -4431 -193 0 
311.778 0 -4431 -193 0 
316.778 0 -4431 -193 0 
321.777 0 -4431 -193 0 
326.777 0 -4431 -193 0 
331.778 0 -4431 -193 0 
336.778 0 -4431 -193 0 
341.777 0 -4431 -193 0 
346.778 0 -4431 -193 0 
351.778 0 -4431 -193 0 
356.777 0 -4431 -193 0 
361.778 0 -4431 -193 0 
366.777 0 -4431 -193 0 
371.778 0 -4431 -193 0 
376.778 0 -4431 -193 0 
381.778 0 -4431 -193 0 
386.777 0 -4431 -193 0 
391.777 0 -4431 -193 0 
396.778 0 -4431 -193 0 
401.778 0 -4431 -193 0 
406.778 0 -4431 -193 0 
411.778 0 -4431 -193 0 
416.778 0 -4431 -193 0 
421.777 0 -4431 -193 0 
426.778 0 -4431 -193 0 
431.777 0 -4431 -193 0 
436.778 0 -4431 -193 0 
441.778 0 -4431 -193 0 
446.778 0 -4431 -193 0 
451.778 0 -4431 -193 0 
456.777 0 -4431 -193 0 
461.778 0 -4431 -193 0 
466.777 0 -4431 -193 0 
471.778 0 -4431 -193 0 
476.778 0 -4431 -193 0 
481.778 0 -4431 -193 0 
486.777 0 -4431 -193 0 
491.778 0 -4431 -193 0 
496.779 0 -4431 -193 0 
501.779 0 -4431 -193 0 
506.777 0 -4431 -193 0 
511.778 0 -4431 -193 0 
516.777 0 -4431 -193 0 
521.778 0 -4431 -193 0 
526.777 0 -4431 -193 0 
531.778 0 -4431 -193 0 
536.779 0 -4431 -193 0 
541.783 0 -4431 -193 0 
546.791 0 -4431 -193 0 
551.777 0 -4431 -193 0 
556.778 0 -4431 -193 0 
561.777 0 -4431 -193 0 
566.778 0 -4431 -193 0 
571.777 0 -4431 -193 0 
576.778 0 -4431 -193 0 
581.777 0 -4431 -193 0 
586.778 0 -4431 -193 0 
591.777 0 -4431 -193 0 
596.778 0 -4431 -193 0 
601.777 0 -4431 -193 0 
606.777 0 -4431 -193 0 
611.777 0 -4431 -193 0 
616.778 0 -4431 -193 0 
621.777 0 -4431 -193 0 
626.778 0 -4431 -193 0 
631.777 0 -4431 -193 0 
636.778 0 -4431 -193 0 
641.777 0 -4431 -193 0 
646.777 0 -4431 -193 0 
651.777 0 -4431 -193 0 
656.778 0 -4431 -193 0 
661.777 0 -4431 -193 0 
666.777 0 -4431 -193 0 
671.777 0 -4431 -193 0 
676.778 0 -4431 -193 0 
681.777 0 -4431 -193 0 
686.777 0 -4431 -193 0 
691.778 0 -4431 -193 0 
696.777 0 -4431 -193 0 
701.777 0 -4431 -193 0 
706.777 0 -4431 -193 0 
711.777 0 -4431 -193 0 
716.777 0 -4431 -193 0 
721.777 0 -4431 -193 0 
726.777 0 -4431 -193 0 
731.777 0 -4431 -193 0 
736.777 0 -4431 -193 0 
741.777 0 -4431 -193 0 
746.777 0 -4431 -193 0 
