3.995 7.162515 0 
6.095 6.838813 0 
8.196 6.081735 0 
10.295 6.353016 0 
12.395 3.961417 0 
14.495 2.091528 0 
16.595 1.115997 0 
18.696 0.310248 0 
20.795 -1.29744 0 
22.895 -2.39345 0 
24.995 -3.588099 0 
27.095 21.288074 0 
29.196 30.00029 0 
31.295 22.240637 0 
33.395 19.026583 0 
35.495 18.521606 0 
37.595 15.472959 0 
39.695 14.225113 0 
41.795 12.331307 0 
43.895 11.031337 0 
45.995 9.165418 0 
48.095 7.839592 0 
50.196 6.138652 0 
52.295 4.824743 0 
54.394 3.467861 0 
56.495 1.920725 0 
58.595 0.606052 0 
60.696 -0.628025 0 
62.795 -1.931114 0 
64.894 -3.067793 0 
66.995 -4.306444 0 
69.094 14.072435 0 
71.196 30.336021 0 
73.295 29.03125 0 
75.395 26.792515 0 
77.495 26.792515 0 
79.595 26.792515 0 
81.695 26.792515 0 
83.794 26.792515 0 
85.895 26.792515 0 
87.995 26.792515 0 
90.094 26.792515 0 
92.195 26.792515 0 
94.295 26.792515 0 
96.395 26.792515 0 
98.495 26.792515 0 
100.595 26.792515 0 
102.695 26.792515 0 
104.795 26.792515 0 
106.894 26.792515 0 
108.995 26.792515 0 
111.095 26.792515 0 
113.196 26.792515 0 
115.295 26.792515 0 
117.395 26.792515 0 
119.495 26.792515 0 
121.595 26.792515 0 
123.695 26.792515 0 
125.794 26.792515 0 
127.895 26.792515 0 
129.994 26.792515 0 
132.094 26.792515 0 
134.195 26.792515 0 
136.295 26.792515 0 
138.395 26.792515 0 
140.495 26.792515 0 
142.595 26.792515 0 
144.696 26.792515 0 
146.796 26.792515 0 
148.895 26.792515 0 
150.995 26.792515 0 
153.095 26.792515 0 
155.196 26.792515 0 
157.295 26.792515 0 
159.395 26.792515 0 
161.494 26.792515 0 
163.595 26.792515 0 
165.695 26.792515 0 
167.795 26.792515 0 
169.895 26.792515 0 
171.995 26.792515 0 
174.094 26.792515 0 
176.196 26.792515 0 
178.295 26.792515 0 
180.395 26.792515 0 
182.495 26.792515 0 
184.595 26.792515 0 
186.696 26.792515 0 
188.795 26.792515 0 
