2.678 2 0 1 125 0 
4.678 2 0 1 125 0 
6.680 2 0 1 125 0 
8.678 2 0 1 125 0 
10.678 2 0 1 125 0 
12.680 2 0 1 125 0 
14.679 2 0 1 125 0 
16.678 2 0 1 125 0 
18.678 2 0 1 125 0 
20.679 2 0 1 125 0 
22.678 2 0 1 125 0 
24.678 2 0 1 125 0 
26.678 2 0 1 125 0 
28.679 2 0 1 125 0 
30.679 2 0 1 125 0 
32.678 2 0 1 125 0 
34.679 2 0 1 125 0 
36.678 2 0 1 125 0 
38.679 2 0 1 125 0 
40.678 2 0 1 125 0 
42.679 2 0 1 125 0 
44.678 2 0 1 125 0 
46.679 2 0 1 125 0 
48.678 2 0 1 125 0 
50.678 2 0 1 125 0 
52.678 2 0 1 125 0 
54.679 2 0 1 125 0 
56.678 2 0 1 125 0 
58.678 2 0 1 125 0 
60.678 2 0 1 125 0 
62.678 2 0 1 125 0 
64.679 2 0 1 125 0 
66.679 2 0 1 125 0 
68.678 2 0 1 125 0 
70.679 2 0 1 125 0 
72.679 2 0 1 125 0 
74.678 2 0 1 125 0 
76.678 2 0 1 125 0 
78.678 2 0 1 125 0 
80.678 2 0 1 125 0 
82.678 2 0 1 125 0 
84.678 2 0 1 125 0 
86.678 2 0 1 125 0 
88.679 2 0 1 125 0 
90.678 2 0 1 125 0 
92.678 2 0 1 125 0 
94.678 2 0 1 125 0 
96.678 2 0 1 125 0 
98.678 2 0 1 125 0 
100.678 2 0 1 125 0 
102.678 2 0 1 125 0 
104.679 2 0 1 125 0 
106.678 2 0 1 125 0 
108.679 2 0 1 125 0 
110.678 2 0 1 125 0 
112.679 2 0 1 125 0 
114.679 2 0 1 125 0 
116.678 2 0 1 125 0 
118.678 2 0 1 125 0 
120.679 2 0 1 125 0 
122.678 2 0 1 125 0 
124.678 2 0 1 125 0 
126.679 2 0 1 125 0 
128.678 2 0 1 125 0 
130.679 2 0 1 125 0 
132.679 2 0 1 125 0 
134.679 2 0 1 125 0 
136.678 2 0 1 125 0 
138.678 2 0 1 125 0 
140.679 2 0 1 125 0 
142.678 2 0 1 125 0 
144.678 2 0 1 125 0 
146.678 2 0 1 125 0 
148.678 2 0 1 125 0 
150.678 2 0 1 125 0 
152.678 2 0 1 125 0 
154.677 2 0 1 125 0 
156.678 2 0 1 125 0 
158.678 2 0 1 125 0 
160.678 2 0 1 125 0 
162.678 2 0 1 125 0 
164.679 2 0 1 125 0 
166.678 2 0 1 125 0 
168.678 2 0 1 125 0 
170.678 2 0 1 125 0 
172.678 2 0 1 125 0 
174.678 2 0 1 125 0 
176.678 2 0 1 125 0 
178.678 2 0 1 125 0 
180.678 2 0 1 125 0 
182.678 2 0 1 125 0 
184.677 2 0 1 125 0 
186.679 2 0 1 125 0 
188.678 2 0 1 125 0 
190.678 2 0 1 125 0 
192.678 2 0 1 125 0 
194.678 2 0 1 125 0 
196.679 2 0 1 125 0 
198.678 2 0 1 125 0 
200.678 2 0 1 125 0 
202.678 2 0 1 125 0 
204.677 2 0 1 125 0 
206.678 2 0 1 125 0 
208.678 2 0 1 125 0 
210.678 2 0 1 125 0 
212.678 2 0 1 125 0 
214.678 2 0 1 125 0 
216.678 2 0 1 125 0 
218.678 2 0 1 125 0 
220.679 2 0 1 125 0 
222.678 2 0 1 125 0 
224.677 2 0 1 125 0 
226.678 2 0 1 125 0 
228.678 2 0 1 125 0 
230.677 2 0 1 125 0 
232.678 2 0 1 125 0 
234.677 2 0 1 125 0 
236.678 2 0 1 125 0 
238.678 2 0 1 125 0 
240.679 2 0 1 125 0 
242.679 2 0 1 125 0 
244.677 2 0 1 125 0 
246.678 2 0 1 125 0 
248.678 2 0 1 125 0 
250.678 2 0 1 125 0 
252.678 2 0 1 125 0 
254.678 2 0 1 125 0 
256.679 2 0 1 125 0 
258.678 2 0 1 125 0 
260.678 2 0 1 125 0 
262.677 2 0 1 125 0 
264.678 2 0 1 125 0 
266.677 2 0 1 125 0 
268.678 2 0 1 125 0 
270.678 2 0 1 125 0 
272.678 2 0 1 125 0 
274.677 2 0 1 125 0 
276.678 2 0 1 125 0 
278.678 2 0 1 125 0 
280.678 2 0 1 125 0 
282.678 2 0 1 125 0 
284.677 2 0 1 125 0 
286.678 2 0 1 125 0 
288.677 2 0 1 125 0 
290.678 2 0 1 125 0 
292.677 2 0 1 125 0 
294.679 2 0 1 125 0 
296.677 2 0 1 125 0 
298.677 2 0 1 125 0 
300.677 2 0 1 125 0 
302.677 2 0 1 125 0 
304.678 2 0 1 125 0 
306.677 2 0 1 125 0 
308.678 2 0 1 125 0 
310.678 2 0 1 125 0 
312.678 2 0 1 125 0 
314.678 2 0 1 125 0 
316.678 2 0 1 125 0 
318.677 2 0 1 125 0 
320.678 2 0 1 125 0 
322.677 2 0 1 125 0 
324.677 2 0 1 125 0 
326.677 2 0 1 125 0 
328.678 2 0 1 125 0 
330.678 2 0 1 125 0 
332.678 2 0 1 125 0 
334.678 2 0 1 125 0 
336.679 2 0 1 125 0 
338.678 2 0 1 125 0 
340.678 2 0 1 125 0 
342.678 2 0 1 125 0 
344.678 2 0 1 125 0 
346.677 2 0 1 125 0 
348.677 2 0 1 125 0 
350.678 2 0 1 125 0 
352.680 2 0 1 125 0 
354.678 2 0 1 125 0 
356.678 2 0 1 125 0 
358.679 2 0 1 125 0 
360.677 2 0 1 125 0 
362.681 2 0 1 125 0 
364.679 2 0 1 125 0 
366.679 2 0 1 125 0 
368.679 2 0 1 125 0 
370.678 2 0 1 125 0 
372.679 2 0 1 125 0 
374.679 2 0 1 125 0 
376.678 2 0 1 125 0 
378.678 2 0 1 125 0 
380.678 2 0 1 125 0 
382.678 2 0 1 125 0 
384.678 2 0 1 125 0 
386.678 2 0 1 125 0 
388.678 2 0 1 125 0 
390.679 2 0 1 125 0 
392.678 2 0 1 125 0 
394.677 2 0 1 125 0 
396.678 2 0 1 125 0 
398.677 2 0 1 125 0 
400.678 2 0 1 125 0 
402.678 2 0 1 125 0 
404.678 2 0 1 125 0 
406.677 2 0 1 125 0 
408.681 2 0 1 125 0 
410.678 2 0 1 125 0 
412.681 2 0 1 125 0 
414.680 2 0 1 125 0 
416.679 2 0 1 125 0 
418.690 2 0 1 125 0 
420.686 2 0 1 125 0 
422.678 2 0 1 125 0 
424.678 2 0 1 125 0 
426.679 2 0 1 125 0 
428.677 2 0 1 125 0 
430.677 2 0 1 125 0 
432.679 2 0 1 125 0 
434.680 2 0 1 125 0 
436.678 2 0 1 125 0 
438.680 2 0 1 125 0 
440.678 2 0 1 125 0 
442.677 2 0 1 125 0 
444.678 2 0 1 125 0 
446.678 2 0 1 125 0 
448.679 2 0 1 125 0 
450.683 2 0 1 125 0 
452.686 2 0 1 125 0 
454.684 2 0 1 125 0 
456.690 2 0 1 125 0 
458.692 2 0 1 125 0 
460.678 2 0 1 125 0 
462.677 2 0 1 125 0 
464.678 2 0 1 125 0 
466.677 2 0 1 125 0 
468.678 2 0 1 125 0 
470.678 2 0 1 125 0 
472.680 2 0 1 125 0 
474.678 2 0 1 125 0 
476.677 2 0 1 125 0 
478.679 2 0 1 125 0 
480.679 2 0 1 125 0 
482.678 2 0 1 125 0 
484.678 2 0 1 125 0 
486.677 2 0 1 125 0 
488.679 2 0 1 125 0 
490.677 2 0 1 125 0 
492.678 2 0 1 125 0 
494.677 2 0 1 125 0 
496.677 2 0 1 125 0 
498.679 2 0 1 125 0 
500.678 2 0 1 125 0 
502.680 2 0 1 125 0 
504.677 2 0 1 125 0 
506.677 2 0 1 125 0 
508.678 2 0 1 125 0 
510.677 2 0 1 125 0 
512.678 2 0 1 125 0 
514.677 2 0 1 125 0 
516.677 2 0 1 125 0 
518.680 2 0 1 125 0 
520.677 2 0 1 125 0 
522.678 2 0 1 125 0 
524.679 2 0 1 125 0 
526.677 2 0 1 125 0 
528.677 2 0 1 125 0 
530.678 2 0 1 125 0 
532.679 2 0 1 125 0 
534.679 2 0 1 125 0 
536.677 2 0 1 125 0 
538.677 2 0 1 125 0 
540.677 2 0 1 125 0 
542.677 2 0 1 125 0 
544.678 2 0 1 125 0 
546.677 2 0 1 125 0 
548.677 2 0 1 125 0 
550.678 2 0 1 125 0 
552.678 2 0 1 125 0 
554.677 2 0 1 125 0 
556.678 2 0 1 125 0 
558.677 2 0 1 125 0 
560.678 2 0 1 125 0 
562.679 2 0 1 125 0 
564.678 2 0 1 125 0 
566.677 2 0 1 125 0 
568.677 2 0 1 125 0 
570.677 2 0 1 125 0 
572.677 2 0 1 125 0 
574.677 2 0 1 125 0 
576.678 2 0 1 125 0 
578.677 2 0 1 125 0 
580.678 2 0 1 125 0 
582.678 2 0 1 125 0 
584.678 2 0 1 125 0 
586.677 2 0 1 125 0 
588.678 2 0 1 125 0 
590.680 2 0 1 125 0 
592.679 2 0 1 125 0 
594.678 2 0 1 125 0 
596.677 2 0 1 125 0 
598.677 2 0 1 125 0 
600.678 2 0 1 125 0 
602.678 2 0 1 125 0 
604.677 2 0 1 125 0 
606.677 2 0 1 125 0 
608.677 2 0 1 125 0 
610.677 2 0 1 125 0 
612.677 2 0 1 125 0 
614.678 2 0 1 125 0 
616.677 2 0 1 125 0 
618.678 2 0 1 125 0 
620.677 2 0 1 125 0 
622.678 2 0 1 125 0 
624.678 2 0 1 125 0 
626.678 2 0 1 125 0 
628.678 2 0 1 125 0 
630.678 2 0 1 125 0 
632.679 2 0 1 125 0 
634.677 2 0 1 125 0 
636.677 2 0 1 125 0 
638.677 2 0 1 125 0 
640.679 2 0 1 125 0 
642.677 2 0 1 125 0 
644.678 2 0 1 125 0 
646.677 2 0 1 125 0 
648.677 2 0 1 125 0 
650.677 2 0 1 125 0 
652.678 2 0 1 125 0 
654.677 2 0 1 125 0 
656.677 2 0 1 125 0 
658.677 2 0 1 125 0 
660.678 2 0 1 125 0 
662.677 2 0 1 125 0 
664.677 2 0 1 125 0 
666.677 2 0 1 125 0 
668.677 2 0 1 125 0 
670.678 2 0 1 125 0 
672.678 2 0 1 125 0 
674.678 2 0 1 125 0 
676.677 2 0 1 125 0 
678.677 2 0 1 125 0 
680.678 2 0 1 125 0 
682.677 2 0 1 125 0 
684.678 2 0 1 125 0 
